sample,D
1,0.21400000000000002
2,0.17600000000000005
3,0.165
4,0.16099999999999998
5,0.20800000000000002
6,0.20499999999999996
7,0.17600000000000005
8,0.16699999999999998
9,0.19199999999999995
10,0.17399999999999993
11,0.188
12,0.173
13,0.17399999999999993
14,0.16600000000000004
15,0.15599999999999997
16,0.19499999999999995
17,0.15300000000000002
18,0.194
19,0.17399999999999993
20,0.16999999999999998
21,0.16500000000000004
22,0.23600000000000004
23,0.17200000000000004
24,0.18
25,0.17999999999999994
26,0.14900000000000002
27,0.16200000000000003
28,0.14799999999999996
29,0.18000000000000005
30,1.0
31,1.0
32,1.0
33,0.997
34,0.992
35,0.959
36,0.844
37,0.585
38,0.512
39,0.23000000000000004
40,0.05499999999999994
41,0.07599999999999996
42,0.06999999999999995
43,0.09900000000000003
44,0.202
45,0.273
46,0.30200000000000005
47,0.31599999999999995
48,0.30899999999999994
49,0.38099999999999995
50,0.32500000000000007
51,0.34199999999999997
52,0.34800000000000003
53,0.389
54,0.36200000000000004
55,0.358
56,0.328
57,0.393
58,0.319
59,0.348
60,0.346
61,0.381
62,0.367
63,0.352
64,0.34299999999999997
65,0.32799999999999996
66,0.38500000000000006
67,0.329
68,0.30100000000000005
69,0.334
70,0.38299999999999995
71,0.35100000000000003
72,0.33499999999999996
73,0.3360000000000001
74,0.383
75,0.33
76,0.269
77,0.31
78,0.32199999999999995
79,0.329
80,0.279
81,0.31099999999999994
82,0.34700000000000003
83,0.307
84,0.29700000000000004
85,0.30199999999999994
86,0.345
87,0.31399999999999995
88,0.29000000000000004
89,0.28400000000000003
90,0.33799999999999997
91,0.277
92,0.279
93,0.28
94,0.334
95,0.28200000000000003
96,0.277
97,0.28
98,0.34700000000000003
99,0.32199999999999995
100,0.25999999999999995
101,0.29500000000000004
102,0.297
103,0.27499999999999997
104,0.269
105,0.30199999999999994
106,0.298
107,0.265
108,0.25500000000000006
109,0.272
110,0.291
111,0.252
112,0.26199999999999996
113,0.2410000000000001
114,0.29100000000000004
115,0.22500000000000003
116,0.22100000000000003
117,0.24299999999999994
118,0.26799999999999996
119,0.23100000000000004
120,0.25399999999999995
121,0.27599999999999997
122,0.256
123,0.23299999999999998
124,0.20900000000000007
125,0.22900000000000004
126,0.23299999999999998
127,0.261
128,0.20799999999999996
129,0.242
130,0.266
131,0.21500000000000002
132,0.21500000000000002
133,0.22499999999999998
134,0.30099999999999993
135,0.237
136,0.21599999999999997
137,0.21399999999999997
138,0.251
139,0.20800000000000002
140,0.20799999999999996
141,0.21600000000000008
142,0.20999999999999996
143,0.21799999999999997
144,0.18100000000000005
145,0.22999999999999998
146,0.182
147,0.20400000000000001
148,0.15700000000000003
149,0.20900000000000002
150,0.155
151,0.157
152,0.16899999999999998
153,0.236
154,0.24799999999999994
155,0.19599999999999995
156,0.16999999999999993
157,0.19199999999999995
158,0.2
159,0.175
160,0.18300000000000005
161,0.20099999999999996
162,0.18200000000000005
163,0.15500000000000003
164,0.18000000000000005
165,0.185
166,0.172
167,0.16499999999999992
168,0.17799999999999994
169,0.20599999999999996
170,0.18900000000000006
171,0.19699999999999995
172,0.191
173,0.20499999999999996
174,0.19000000000000006
175,0.17099999999999999
176,0.16000000000000003
177,0.19599999999999995
178,0.17100000000000004
179,0.16399999999999998
180,0.18599999999999994
181,0.16200000000000003
182,0.20500000000000002
183,0.15800000000000003
184,0.17799999999999994
185,0.15200000000000002
186,0.22699999999999998
187,0.186
188,0.14700000000000002
189,0.17500000000000004
190,0.177
191,0.14599999999999996
192,0.131
193,0.14700000000000002
194,0.182
195,0.17500000000000004
196,0.12
197,0.17199999999999993
198,0.16999999999999998
199,0.16999999999999993
200,0.14199999999999996
201,0.16800000000000004
202,0.20599999999999996
203,0.14300000000000002
204,0.13200000000000006
205,0.15999999999999998
206,0.19499999999999995
207,0.13999999999999996
208,0.15500000000000003
209,0.14800000000000002
210,0.21899999999999997
211,0.15199999999999997
212,0.138
213,0.16000000000000003
214,0.16499999999999998
215,0.14700000000000002
216,0.15499999999999997
217,0.15000000000000002
218,0.121
219,0.13099999999999995
220,0.11299999999999999
221,0.14100000000000001
222,0.10100000000000003
223,0.138
224,0.129
225,0.13
226,0.10299999999999998
227,0.119
228,0.13699999999999996
229,0.10999999999999999
230,0.16499999999999998
231,0.14300000000000002
232,0.16000000000000003
233,0.11499999999999994
234,0.137
235,0.131
236,0.11299999999999999
237,0.134
238,0.14999999999999997
239,0.15800000000000003
240,0.10900000000000004
241,0.14500000000000002
242,0.16699999999999998
243,0.14699999999999996
244,0.13499999999999995
245,0.15400000000000003
246,0.14300000000000007
247,0.14399999999999996
248,0.14100000000000001
249,0.14700000000000002
250,0.126
251,0.11500000000000005
252,0.14299999999999996
253,0.136
254,0.137
255,0.10299999999999998
256,0.124
257,0.119
