sample,t_value
1,-21.36696081970315
2,-8.804643227609567
3,-13.648378394143549
4,-9.901470876841199
5,-16.04203884772679
6,-15.316607459729104
7,-16.748208367798476
8,-14.989664896878589
9,-18.187356386905925
10,-17.154010022065624
11,-18.37586075615273
12,-17.447232311254627
13,-19.714610014124034
14,-16.936686324323
15,-16.24201086721749
16,-17.81539853592962
17,-17.98223268421444
18,-19.1603849430959
19,-16.13232276448845
20,-16.685105396653196
21,-18.298157223450563
22,-19.634724438582843
23,-18.55813712161922
24,-16.555293705363493
25,-18.485039600611483
26,-13.13876901642297
27,-17.84225637645523
28,-16.097488355356
29,-19.054938952012286
30,136.1106662184192
31,137.84559874464193
32,129.0747558019127
33,117.31884604530535
34,110.10816855303496
35,79.3121273625824
36,51.80986853024443
37,28.789518716856865
38,50.499304177186985
39,25.885368160730042
40,12.55105087538082
41,1.8771140481804562
42,3.018580133423044
43,-4.382401521820334
44,-11.86994588997047
45,-18.495239860985798
46,-19.054440898728593
47,-22.89001821091208
48,-23.115974116753563
49,-28.26706121510958
50,-22.887472996455685
51,-28.18970817505182
52,-25.26425795949259
53,-30.392085680395276
54,96.38721927351504
55,80.70007487055267
56,57.65774203806406
57,32.817125306195706
58,18.172662899186026
59,3.0497733219783503
60,-8.223056443359674
61,-17.600831641217656
62,-21.656211001545174
63,-24.336055136146836
64,-26.939286735668457
65,-27.26674698885274
66,-27.374886057891196
67,-26.51284779083768
68,-26.489338690786305
69,-27.636156840536454
70,-30.819653350302215
71,-30.175898913040026
72,-27.91445644579246
73,-29.633630828713404
74,-29.554623302769322
75,-30.978118439836877
76,-28.428531077123367
77,-28.736567408420093
78,-30.608324524619874
79,-30.664011073724904
80,-27.57963596022937
81,-28.345123885000316
82,-29.693273717595293
83,-28.8667583108289
84,-27.05796715244835
85,-27.26539288892038
86,-30.989705676502542
87,-27.958039752046368
88,-27.492432129092936
89,-27.02873623336116
90,15.997715015434267
91,4.380692448313525
92,-2.9179272399498313
93,-9.720454029247184
94,-14.351786906072917
95,-17.264544462835037
96,-18.14451330283867
97,-21.87261870446802
98,-22.61161661967993
99,-24.390657527737464
100,-21.499187324729366
101,-25.32071086885582
102,-25.68428583016399
103,-26.32835978099084
104,-24.424197644456985
105,-26.360132675014093
106,72.66634007525005
107,57.75510820327157
108,43.45931422771522
109,29.683479286997184
110,29.318783195258934
111,15.18215120749173
112,2.824125215643567
113,-5.03432041979345
114,33.19523917391136
115,17.568442273862384
116,7.0076311906704865
117,-2.4608474704325465
118,-6.091528414729441
119,-12.955149071399624
120,-14.488561068955242
121,-19.02790145874231
122,-20.234532820305876
123,-23.05137551350192
124,-21.10051359832995
125,-24.33129783801346
126,-24.33890575082186
127,-26.25488900198486
128,-24.695582336108522
129,-26.382920011238067
130,-28.765716062029767
131,-26.621900561886754
132,-25.999620532828576
133,-26.739038783306903
134,76.8309571789772
135,65.07258622262391
136,48.39201638053963
137,33.40246037149242
138,65.06941072794858
139,42.05344002481618
140,25.463028317947288
141,11.447528133292467
142,117.03423701321296
143,111.02981858131493
144,94.16035964973815
145,66.48822792295897
146,83.78745517376643
147,57.875484205890075
148,36.25245232702162
149,11.793734869427924
150,4.5411052694913705
151,-10.911320149992486
152,-16.2899809027309
153,-24.55025286500254
154,-26.8673749212222
155,-30.58781075759176
156,-29.414148586707523
157,-31.85387258603867
158,-32.08033456564834
159,-31.830669122011134
160,-32.28274854530091
161,-35.31211840257228
162,108.63263380488566
163,99.28935902767057
164,77.3537595430617
165,50.8943362591008
166,65.21026036639837
167,39.489955288370915
168,20.885513638886316
169,0.013251856508018384
170,0.41546767735736934
171,-14.38498579497296
172,-18.52113680923917
173,-25.44557706404912
174,-21.92152416978157
175,-29.188925704584737
176,-28.64160298221034
177,-35.01131479141981
178,101.86297323242917
179,79.33052391367215
180,52.494818939414905
181,28.339842969617383
182,58.630091184500884
183,31.36692531280169
184,11.748537574609298
185,-1.604706348184333
186,-4.841679522888657
187,-13.602010853782819
188,-20.407296540165316
189,-27.35425556277091
190,134.28246904133792
191,125.20315789311819
192,113.76844113049886
193,86.6907470952751
194,78.84282874134884
195,40.77727244479293
196,20.889233924007467
197,-3.0647594367271447
198,135.86665259849605
199,135.01846268416008
200,128.43894882660825
