traces_per_group,max_abs_t
10,5.450983548616738
60,7.237333058457662
111,9.450352024645811
161,11.005681609144824
212,12.157233353738178
262,13.463655928664384
312,14.271179634142365
363,15.159560284315992
413,16.006036603582107
464,16.890767849149988
514,17.85152697370224
564,19.431717266790653
615,19.94511111816248
665,20.521181681256227
716,21.527590609590597
766,22.422138705943656
816,22.999086046248006
867,23.52957131646357
917,24.453347414569357
968,25.174587268352163
1018,25.705719705388343
1068,26.731005128915292
1119,27.27991531132215
1169,27.60703178179398
1220,28.009471623976225
1270,28.678527395531457
1321,29.18436406743224
1371,29.70088695186907
1421,30.303879650323648
1472,30.93738879330141
1522,31.220029072122273
1573,31.863197068861552
1623,32.620028227237974
1673,33.04105875322224
1724,33.50571105065339
1774,33.74932087644911
1825,34.01601310330526
1875,34.73252691333857
1925,35.104203456648044
1976,35.75064208813961
2026,36.03855241548105
2077,36.154934450169186
2127,36.53588421537768
2177,36.71649276724295
2228,37.39031465750213
2278,37.86715311060719
2329,38.265707824115985
2379,38.67634436410998
2429,38.95919573910521
2480,39.49899343323308
2530,39.821304444483005
2581,40.50122371249865
2631,40.87696384265241
2681,41.34080823126435
2732,41.670198973837216
2782,41.95211079927618
2833,42.26716536012237
2883,42.69046438759882
2933,43.01170941727659
2984,43.343793969018925
3034,43.677279498333135
3085,43.927333934926736
3135,44.24369057536622
3185,44.53641394277958
3236,44.92576649135026
3286,45.21354274176275
3337,45.56913265743746
3387,46.00967694648156
3437,46.309477043135544
3488,46.567914663909264
3538,46.736825591743
3589,46.99581811112729
3639,47.41041708845505
3689,47.61326165961329
3740,47.909527775097374
3790,48.37987255047711
3841,48.600882483575376
3891,48.84162342728495
3942,49.01641695506048
3992,49.5647168348441
4042,49.578579483742764
4093,49.881855652053495
4143,50.173425577980346
4194,50.30242398903463
4244,50.52330172145157
4294,50.87094296066166
4345,51.19186433395866
4395,51.51212980212192
4446,52.02570732667816
4496,52.28372578764748
4546,52.50996332472379
4597,52.914605452471385
4647,53.16984739235341
4698,53.4046156543638
4748,53.75687333276422
4798,54.20363402033565
4849,54.40432810174522
4899,54.84516369722239
4950,55.197487736321456
5000,55.42954503418483
