sample,t_value
1,-9.617837838469583
2,-8.283242474507063
3,-7.523512284392349
4,-9.073935038637483
5,-9.227437996526834
6,-10.960042261386961
7,-6.971075751005014
8,-7.863859201284608
9,-8.762584516336604
10,-8.939094408664115
11,-8.31396484001806
12,-8.186662858611093
13,-9.657836861001506
14,-7.276326036609729
15,-7.793107430305742
16,-6.786831810486109
17,-8.351913947153163
18,-7.247598951047133
19,-8.270701066780173
20,-6.934739176615131
21,-8.117534686317956
22,-8.713134194205278
23,-8.947780359763712
24,-7.812695957134786
25,-9.181291382562847
26,-7.771958996466233
27,-6.757939268347147
28,-7.343345373402906
29,-6.965758268363471
30,146.7670147088512
31,146.09854803389584
32,140.49797250656388
33,127.35656043401151
34,120.70844961486374
35,93.29266099022074
36,63.133973570050514
37,39.054991942924126
38,33.72745906451542
39,14.111373008961026
40,6.059953326112146
41,-2.222185501963955
42,-1.1168913733973038
43,-6.766742831730053
44,-10.695084780757433
45,-16.2827729069643
46,-15.012398305988667
47,-18.296381473909122
48,-18.926997396764282
49,-21.278334576127477
50,-17.906181860958032
51,-20.197184808002547
52,-19.814556703672142
53,-21.879647993683964
54,-18.532540520518232
55,-19.293739587343406
56,-20.595813739060354
57,-21.595781745166843
58,-19.51308323640889
59,-21.05598877622408
60,-20.51334036600221
61,-21.961080191846758
62,-21.33747266259103
63,-21.317933982296818
64,-18.856801081724402
65,-20.682147329066954
66,-21.59889374986152
67,-19.88888894598647
68,-19.627927737412094
69,-20.51762252349585
70,-20.799591924778
71,-20.261753983511532
72,-19.608166673998596
73,-20.16834217314598
74,-20.623245686103907
75,-18.223906314130527
76,-18.270207995587533
77,-18.145524931969103
78,-19.914316764342725
79,-19.04302789294247
80,-18.64763755251879
81,-19.068184849620287
82,-20.625495323439672
83,-18.21508380318795
84,-17.505503725479667
85,-17.885206272299317
86,-18.93732390541331
87,-18.361029082723608
88,-17.499163461468108
89,-18.625918523172253
90,-17.925478233004633
91,-17.17472967334675
92,-14.886040507208742
93,-17.22355877127339
94,-18.266903387220804
95,-17.99538036871418
96,-16.707486845772195
97,-16.852602603417292
98,-18.936218904132385
99,-16.755174584464893
100,-15.579195682769152
101,-16.94886222808527
102,-17.181724365995347
103,-15.300822464523113
104,-15.08836425710149
105,-15.317770056493274
106,-17.64749447827321
107,-16.153170293296043
108,-14.545641634859505
109,-15.781375320367959
110,-16.942023083079942
111,-16.119466783302904
112,-13.39394299332705
113,-15.414584127958507
114,-15.391296811713222
115,-14.808309856165245
116,-14.766303154638079
117,-15.526027195755978
118,-16.060798176756787
119,-15.098034005197933
120,-13.923086268645852
121,-15.150528769390403
122,-15.128430906872163
123,-13.444929390552769
124,-13.843089745517814
125,-14.33730663635312
126,-15.469376212027655
127,-14.310741200307657
128,-13.534044340087082
129,-13.840805451192004
130,-15.798176254697985
131,-13.722524766265112
132,-14.092039864373001
133,-14.978330601025757
134,-14.282522946774012
135,-14.38563001035291
136,-12.446353286674178
137,-14.337975395454098
138,-12.373397120069923
139,-12.693425979278958
140,-12.483886252411962
141,-13.561550121391134
142,-11.484548702412203
143,-12.521822044290476
144,-11.49146378694022
145,-13.363149045433065
146,-11.988352988285838
147,-10.044075312634508
148,-10.629852252925252
149,-11.369578172053117
150,-8.682364950855245
151,-9.982253559554485
152,-10.29006105508946
153,-11.366348918854897
154,-13.163214712342642
155,-12.741928399719331
156,-10.933362636509028
157,-12.2436210358974
158,-9.669399088249556
159,-11.17527233372129
160,-10.093580069254163
161,-12.271673168767377
162,-8.464852929353818
163,-10.885821122297324
164,-9.565317463581628
165,-12.080996746203141
166,-8.678876172460395
167,-9.377763996799938
168,-10.412136135314977
169,-11.263846583294423
170,-12.000508471736431
171,-10.632031736699332
172,-10.771669829917585
173,-10.482055111749428
174,-9.464768494846224
175,-9.637322889290202
176,-10.829604907576567
177,-11.062408379043623
178,-10.981156198134933
179,-9.741170003542077
180,-9.614644488345865
181,-10.30710587427005
182,-9.18484375449121
183,-11.269405739074614
184,-8.595577432874123
185,-9.932078588672809
186,-9.10960313641123
187,-10.32439715781437
188,-8.784837267138753
189,-9.095647143863049
190,-8.298595585780566
191,-8.923843676963116
192,-8.835335388319004
193,-8.72753981474703
194,-10.175267343233688
195,-8.207689281701168
196,-8.950506974456955
197,-7.680696470435583
198,-10.94650241106468
199,-8.222643028003004
200,-8.242384049919481
201,-8.448520222674512
202,-9.115245300913516
203,-9.067782196696855
204,-7.872719909595189
205,-9.06332534236318
206,-8.825390468843839
207,-8.962400971869714
208,-8.110816167613411
209,-8.567595326251732
210,-7.441583392198236
211,-8.546524045959982
212,-7.875598753379679
213,-9.564773567332828
214,-9.589074125661101
215,-9.560522949118058
216,-7.891467081577618
217,-8.119253954255042
218,-6.886773629910842
219,-5.9030406433894544
220,-7.85877887101929
221,-7.77035851975984
222,-6.5857400857968456
223,-6.8395596296067325
224,-7.779531974796272
225,-8.240416196249532
226,-7.1352849814776445
227,-7.815555966891653
228,-7.25871669427502
229,-8.15535840646016
230,-7.029044858342938
231,-8.356183676770508
232,-6.13827513077267
233,-7.080056376229232
234,-7.353389815298319
235,-8.698061740642913
236,-6.802238412453278
237,-7.812012585859033
238,-7.361177949385516
239,-8.14054915707587
240,-7.4870121588733785
241,-6.668461172651189
242,-8.220860808035308
243,-7.295476071802521
244,-6.39476775179845
245,-5.947690964701029
246,-6.465264397514429
247,-7.062984499425491
248,-7.820520372440797
249,-6.692760820276484
250,-7.356469326822568
251,-7.4050549454478505
252,-6.486290986751249
253,-6.664014263965093
254,-6.613656164250539
255,-6.627715195781131
256,-5.230028236990081
257,-7.18481182441466
258,-7.237241446678997
259,-6.720153752472958
260,-6.579054773694594
261,-7.946705713342529
262,-5.966581057267789
263,-6.066636543674204
264,-6.7942298877005
265,-6.459799929568411
266,-5.130743446567061
267,-5.430889715444169
268,-6.158498108078136
269,-6.353480799108364
270,-4.969567968759464
271,-6.3448065562948
272,-5.868328517864776
273,-5.623572142455526
274,-5.199433310944548
275,-6.71924121217082
276,-5.626577066864019
277,-5.43807020795635
278,-5.679778028453055
279,-6.886293008684772
280,-5.581297414745986
281,-4.724169402767453
282,-3.7078683478930494
283,-5.65669295420959
284,-5.176195925305199
285,-6.681469674289259
286,-5.790628346066837
287,-4.974280506146471
288,-5.566192958626849
289,-4.046688270654512
290,-6.246177139272294
291,-5.587510924041966
292,-5.351012440112166
293,-4.450529318007156
294,-5.058985629256749
295,-4.728290496453209
296,-5.246736888075517
297,-4.847502472845623
298,-4.5571338619961335
299,-5.653084371150959
300,-5.228729954029874
301,-6.1271399076483
302,-3.338984198767296
303,-5.816450082507392
304,-4.655373180076233
305,-5.771874968374135
306,-4.90069324975303
307,-5.3481068492162445
308,-5.866969458316825
309,-5.1000523318124795
310,-4.165318992741837
311,-4.420451046578534
312,-5.106155355829825
313,-3.9746893644099237
314,-2.8021137587174016
315,-3.575771920909052
316,-4.540317406602014
317,-4.0458205094232556
318,-2.821971549114275
319,-3.7149772948704816
320,-4.76804352797721
321,-3.9317620653721654
322,-3.1128449917881245
323,-4.399050384328053
324,-3.7184211088479686
325,-4.818620541618841
326,-2.3794780566342935
327,-4.099014983052595
328,-2.7191766302737266
329,-4.341149476946709
330,-3.1819286249925707
331,-4.952436034836501
332,-4.132510242085179
333,-4.083636959338711
334,-2.9508840038163933
335,-3.934001003433227
336,-4.596404000278918
337,-3.9548584658005375
338,-3.776357629446716
339,-2.5750075776398824
340,-4.1219523951906405
341,-3.0037226649761815
342,-4.697488599350655
343,-4.005115527256299
344,-3.8619817452895258
345,-3.998963451721279
346,-4.513921061108496
347,-4.778429030512177
348,-2.2692685333989
349,-3.6530529141375574
350,-2.8590830003180585
351,-4.194158091410583
352,-2.954641023592959
353,-4.718679296590781
354,-3.664875298359646
355,-4.0725796062320185
356,-3.205221963753302
357,-3.8100268502315315
358,-2.6614786325243265
359,-1.9246419404124822
360,-3.575148149210218
361,-1.4943330211545844
362,-3.1694185153237924
363,-1.6928484653665383
364,-2.9009409182011656
365,-2.407198814794818
366,-2.863334529975489
367,-3.032597456312697
368,-3.3769487807569685
369,-3.6477260812383285
370,-1.7057264509361714
371,-2.3860182562193417
372,-2.504119703081333
373,-2.8827575349814887
374,0.18183126502996555
375,-3.035528116318379
376,-2.0556210990547013
377,-2.7393060513115075
378,-0.7807935059174144
379,-3.1559943682745897
380,-3.233261622886119
381,-3.32411251256772
382,-1.611375687861534
383,-2.3252197067469997
384,-2.643516602485229
385,-2.4635639756709047
386,-2.639784903238989
387,-1.6322462757034755
388,-1.7070263582625038
389,-3.4581498194032485
390,-3.183082380875252
391,-2.7479189933501895
392,-2.3346317663813174
393,-3.708406434625887
394,-1.9746902787618903
395,-2.974338597229832
396,-2.4046962957857283
397,-2.723203608642008
398,-0.47831131361927887
399,-3.2459209804038944
400,-1.0932900706732411
401,-2.4516824663404306
402,-2.017415361614193
403,-2.4617862876444363
404,-2.7983840789101273
405,-3.040203070537611
406,-3.933331290998138
407,-1.689063468338726
408,-2.6581824107005896
409,-1.7901485714542085
410,-1.0678495475421415
411,-1.677603896630222
412,-2.8620205176076583
413,-1.9998760643225955
414,-0.4195093382641551
415,-2.491664016989268
416,-1.965075214416769
417,-2.8178168511988475
418,-0.8950206879343938
419,-2.5520560303800637
420,-1.1366372613985272
421,-2.7481432644012265
422,0.18580162184778085
423,-1.7352072365207034
424,-1.5259563936286262
425,-2.115964492139513
426,-2.7403467218439714
427,-2.2928374654864814
428,-2.706420696381174
429,-1.8712270736557195
430,-2.4908575388358765
431,-2.493339488301944
432,-2.6231206041854644
433,-1.4631976194775933
434,-3.168954626824036
435,-1.20993999976465
436,-2.8630328062548847
437,-1.7482384199906684
438,-1.765429335803049
439,-1.800924134623911
440,-2.550857789302835
441,-2.26710421973784
442,-1.6544146346172846
443,-3.1404599607745687
444,-1.126619980755234
445,-3.152771367657363
446,-0.6319146362546969
447,-1.8347183642471778
448,-1.3191985510414563
449,-2.735173772548995
450,-2.5265815252028077
451,-1.7121189259494753
452,-2.7716758916137403
453,-1.7651514411495834
454,-3.09971549990249
455,-1.6906532176455982
456,-1.9704390356843466
457,-0.7331924677110548
458,-1.737018163294306
459,-0.5906309404476852
460,-2.1028747604595743
461,-1.5793703283053382
462,-2.049312691512378
463,-2.089986283946267
464,-1.455145652693099
465,-2.4995239846297794
466,-1.253121722684715
467,-2.624507708733183
468,-0.47477123599936877
469,-2.1292849717566615
470,-1.3805427683820515
471,-3.408053721476106
472,-1.8159807283105731
473,-2.45636980355116
474,-1.9445839400168972
475,-2.160398021977929
476,-2.0848922946257624
477,-1.798502262379587
478,-3.25727676395296
479,-0.8624477754803406
480,-1.7691815749260322
481,-0.3948516348023517
482,-1.2353397625332823
483,-0.19348426142968492
484,-1.8909359158585075
485,-1.5584283242987182
486,-1.3755905962825974
487,-1.393139761941875
488,-0.9553127618669222
489,-1.4348720363832408
490,-1.5429300603614862
491,-2.7469751175310453
492,-0.1881410737669473
493,-1.564226765951522
494,-0.9239846170328695
495,-2.156994327542753
496,-0.8677726138942294
497,-2.6260222991593247
498,-2.4780472599820387
499,-1.9908333193880923
500,-1.7180636616328164
501,-0.9163437172444405
502,-1.7664487808033607
503,-0.4191244479477212
504,-1.074101605245284
505,0.5385854796045259
506,-2.1235107806204905
507,-0.6693591943964329
508,-2.0186836129286467
509,-0.502672721959185
510,-0.9914856059567896
511,-1.8203872315366287
512,-1.0068674331835579
513,-1.626802020883754
514,-0.17396770779039075
515,-0.9213484154336631
516,-0.508974438205123
517,-1.8133014054905945
518,-0.7789539544315714
519,-2.0876497782504293
520,-1.094457741564007
521,-1.162939581098505
522,-1.380316430845827
523,-1.1934605863066687
524,-1.597994641493206
525,-0.629996614575454
526,-0.9267612055283325
527,-0.15396619821375973
528,-1.3718826795916377
529,-0.3632922832056337
530,-1.2751175915900226
531,-0.6931187007210398
532,-1.634877087354324
533,-1.407376572300519
534,-0.6240842659975168
535,-1.6553580146100833
536,-0.8292138415289679
537,-2.6516386081427683
538,-1.2841051317857923
539,-1.5509989482749549
540,-0.0498540341331191
541,-1.1839549316876847
542,-0.25817974688758455
543,-2.2290617780407143
544,-0.012214409040537085
545,-1.6816515176676374
546,-1.274003084506773
547,-0.8832562868803882
548,-1.6691731866853168
549,-0.3881104347820808
550,-1.3466833730742218
551,0.24035910759604784
552,-1.2367179766997813
553,-0.646850738011112
554,-0.9981783482836577
555,-0.5103181397186152
556,-1.6767415133483268
557,-1.440930727396261
558,-1.0490428764731725
559,-2.1793137147427433
560,-0.21592879803268886
561,-1.0576780645461918
562,-0.36450748359084084
563,-1.338313676772464
564,0.7418666731100875
565,-1.240837167805019
566,-0.43069132557037
567,-1.5287104483325893
568,0.21854763901961988
569,-0.7257273859058253
570,-1.3965835163495093
571,-0.9955956329927482
572,-1.7962815649294872
573,-0.9403047932390078
574,-2.8576908066409215
575,-0.24411648697761018
576,-0.4243279268330623
577,-0.9816666309719493
578,-1.1017928593138449
579,0.5282617981163243
580,-0.6532478794923549
581,-0.9093772135351036
582,-2.207206138362725
583,-1.573694689318549
584,0.17525043489166695
585,-1.0061519086490236
586,-0.31810701478621717
587,-0.3870307830233226
588,0.43067896744266504
589,-0.7836269543712282
590,-0.8959086982805774
591,-1.1103695024738647
592,-0.22729896887277612
593,-0.9423086306763433
594,-2.0104077917065077
595,-0.5637447778853225
596,-1.9066356425375808
597,-1.5289550540193995
598,-2.4278617271025977
599,0.36377557982618697
600,-0.5845648270738583
601,0.6950193538075854
602,-0.6610840183490349
603,-0.5718597014453476
604,-1.4301572496685315
605,0.0
606,-1.8069828138818824
607,-1.9116405528910678
608,0.15781198413680714
609,-1.5274113652391068
610,-1.117934324236902
611,-1.789013924972424
612,0.22061706863664493
613,-1.0326480975834782
614,-0.2515187522716309
615,-0.20838857823177354
616,-0.3610200502417008
617,-0.878666525457566
618,-2.575800357988261
619,-0.5241150966979712
620,-2.0800423931755176
621,-0.15346874827675144
622,-2.3301861050670363
623,1.0158017554481356
624,-0.7784991537576587
625,-0.48478928565083695
626,-1.5499167625572303
627,-0.51363467612613
628,-1.1602730781303885
629,-1.0602806813127077
630,-1.3775937074253408
631,-0.7388084421026658
632,0.12102835156016398
633,-2.748103910336004
634,-0.5433912393521841
635,-1.0919502477938694
636,-0.5609725296913057
637,-0.8512950064997169
638,-0.20114813497809594
639,-1.0993610267960423
640,-1.2111459958007742
641,-1.2677698834783349
642,-1.8026242032052822
643,-0.7238562446350821
644,-1.1683206290055805
645,-0.7627296695991286
646,-1.4016523321710341
647,-0.12366353625242157
648,-1.1049599502974714
649,-0.3158395882579209
650,-1.0858865647215439
651,-0.28406807075186064
652,-2.4639212422380528
653,-1.4564561902734998
654,-0.4701024897512058
655,-2.699463352604767
656,0.2810126101991089
657,-1.0121486907240658
658,-0.2710772266818984
659,-0.25572008606157975
660,0.16239935754786275
661,-0.17250097847761905
662,-1.1215222259384827
663,-1.7946356205256164
664,-0.32983765715360486
665,-0.8696102017296156
666,-2.1673513235461805
667,-0.7767573336037012
668,-1.6324693928334797
669,-0.265408908869536
670,-1.9646963205267423
671,0.32186770806470444
672,-0.5101268555150402
673,-0.6545445375420088
674,-0.5565696631246373
675,-0.5693255129333306
676,-0.6169990376162695
677,-1.611167147236243
678,-1.5293890379169512
679,-1.3065365889471485
680,-0.5145327280845674
681,-0.9708267435781499
682,-1.3189692614298338
683,-1.5684722566269425
684,-0.5909579266746896
685,-1.5741757627595185
686,-1.6805604164391783
687,-1.428457972733984
688,-1.1711303301573899
689,-1.6271030585092858
690,-3.1535574391938646
691,-0.6135178747916146
692,-2.279473954165928
693,-0.19144270889169368
694,-1.21892696098569
695,0.13995654759883625
696,-0.6820462309599883
697,-0.4418897292016103
698,-1.344938334901491
699,-1.1654873174272276
700,-1.139602296861029
701,-2.10029625727447
702,-0.6592214324934234
703,-2.2812216027056578
704,-0.5757549658135741
705,-1.568766010392927
706,-1.2858337361110648
707,-0.828412443375889
708,-0.2192671233614195
709,-1.3935629899589268
710,-1.2667256575732009
711,-1.9704370640731121
712,-1.1375941240779235
713,-1.099077369405658
714,-2.5211516521095447
715,-0.9768785649382828
716,-1.3441849796539254
717,-0.8979800750167938
718,-2.1671506379319982
719,-0.3093331077297488
720,-1.8896724814288097
721,-0.7563028818696595
722,-2.590277796758227
723,-2.345647812965962
724,-1.3289382343726368
725,-0.6480722482350112
726,-1.4990390402583569
727,-2.532667778948763
728,-0.9899875713147441
729,-2.3680090887004446
730,0.09886550821299028
731,-1.3657482267088406
732,-1.3026744739190907
733,-2.2961325555239815
734,-0.4985823195679034
735,-1.9514238098295862
736,-2.0257438622320527
737,-2.2375138821292446
738,-1.5793063185489198
739,0.2130397640841452
740,-2.12958982623477
741,-0.26433120694392437
742,-0.7665066451868173
743,-0.2960395680114014
744,-1.7345840899512561
745,-0.9253062343320538
746,-0.6288960268489763
747,-1.5042162112715318
748,-1.8832408288303757
749,-1.797245126764337
750,-0.5464023582560525
751,-2.6284047347018764
752,-1.0391758815252703
753,-1.573695209160292
754,0.6538550369071426
755,-2.696860400737773
756,-0.5683950976371798
757,-2.4348561365380585
758,-0.9282522904229928
759,-2.7734964068871406
760,-2.249655928748927
761,-1.1307274463518582
762,-2.5672545084173475
763,-0.9565350201526371
764,-2.527993456076854
765,-1.3333109578058313
766,-1.959095612939961
767,-0.8802887967090788
768,-2.099562900226131
769,-1.3159115386440061
770,-0.3046565831612016
771,-1.7541758854182354
772,-1.8245303443334178
773,-3.2212312901104365
774,-1.97147326142193
775,-2.827276987962026
776,-1.6259652406454295
777,-2.7664693089434436
778,-0.750626561551258
779,-1.7636945334201741
780,-1.5741404591069348
781,-2.1090280969945545
782,-0.4829985695557549
