sample,D
1,0.04899999999999993
2,0.030000000000000027
3,0.017999999999999905
4,0.025999999999999968
5,0.021999999999999964
6,0.04100000000000001
7,0.013999999999999985
8,0.026000000000000023
9,0.02200000000000002
10,0.03200000000000003
11,0.031
12,0.027999999999999914
13,0.03700000000000003
14,0.03699999999999998
15,0.033999999999999975
16,0.01599999999999996
17,0.012999999999999998
18,0.013000000000000012
19,0.031000000000000028
20,0.019000000000000017
21,0.01799999999999996
22,0.017000000000000015
23,0.02300000000000002
24,0.016
25,0.02300000000000002
26,0.019000000000000017
27,0.02100000000000002
28,0.032
29,0.025000000000000022
30,0.026000000000000023
31,0.017000000000000015
32,0.016000000000000014
33,0.02300000000000002
34,0.017000000000000015
35,0.031000000000000028
36,0.019000000000000017
37,0.030999999999999917
38,0.05300000000000005
39,0.02200000000000002
40,0.010000000000000009
41,0.04300000000000004
42,0.020000000000000018
43,0.03
44,0.013000000000000012
45,0.017999999999999988
46,0.549
47,0.43199999999999994
48,0.359
49,0.254
50,0.196
51,0.133
52,0.08599999999999997
53,0.08900000000000002
54,0.09999999999999998
55,0.07
56,0.03900000000000001
57,0.034
58,0.03599999999999992
59,0.014000000000000012
60,0.014000000000000012
61,0.026999999999999913
62,0.031000000000000028
63,0.027000000000000024
64,0.027000000000000024
65,0.02999999999999997
66,0.031000000000000028
67,0.040999999999999925
68,0.025000000000000022
69,0.02200000000000002
70,0.35
71,0.25599999999999995
72,0.21400000000000008
73,0.10399999999999998
74,0.11300000000000004
75,0.04799999999999993
76,0.04600000000000004
77,0.025000000000000022
78,0.019000000000000017
79,0.03300000000000003
80,0.033999999999999975
81,0.04500000000000004
82,0.034999999999999976
83,0.031000000000000028
84,0.026000000000000023
85,0.03799999999999992
86,0.031000000000000028
87,0.03799999999999992
88,0.028999999999999915
89,0.04500000000000004
90,0.034999999999999976
91,0.05300000000000002
92,0.030000000000000027
93,0.05399999999999999
94,0.038000000000000034
95,0.05399999999999999
96,0.04899999999999993
97,0.04600000000000004
98,0.04799999999999993
99,0.08100000000000007
100,0.04499999999999993
101,0.03600000000000003
102,0.05800000000000005
103,0.04700000000000004
104,0.03700000000000003
105,0.026000000000000023
