sample,D
1,0.13200000000000003
2,0.08499999999999996
3,0.118
4,0.09699999999999998
5,0.11599999999999999
6,0.126
7,0.11299999999999999
8,0.121
9,0.09700000000000003
10,0.09200000000000008
11,0.09200000000000008
12,0.10200000000000004
13,0.08099999999999996
14,0.123
15,0.07300000000000001
16,0.10399999999999998
17,0.10499999999999998
18,0.10199999999999998
19,0.10399999999999998
20,0.07799999999999996
21,0.07099999999999995
22,0.10999999999999999
23,0.09799999999999998
24,0.08000000000000002
25,0.14300000000000002
26,0.07700000000000001
27,0.1120000000000001
28,0.06899999999999995
29,0.124
30,1.0
31,1.0
32,1.0
33,0.999
34,0.997
35,0.974
36,0.861
37,0.654
38,0.524
39,0.27
40,0.10399999999999998
41,0.05600000000000005
42,0.039000000000000035
43,0.07200000000000001
44,0.16599999999999993
45,0.24599999999999994
46,0.21000000000000002
47,0.287
48,0.284
49,0.37
50,0.21200000000000008
51,0.31400000000000006
52,0.314
53,0.3509999999999999
54,0.30700000000000005
55,0.33899999999999997
56,0.344
57,0.33699999999999997
58,0.28900000000000003
59,0.29000000000000004
60,0.33399999999999996
61,0.325
62,0.36399999999999993
63,0.33199999999999996
64,0.347
65,0.29699999999999993
66,0.33599999999999997
67,0.32500000000000007
68,0.278
69,0.314
70,0.357
71,0.338
72,0.301
73,0.344
74,0.28400000000000003
75,0.29600000000000004
76,0.266
77,0.31300000000000006
78,0.35999999999999993
79,0.31599999999999995
80,0.2859999999999999
81,0.31699999999999995
82,0.31799999999999995
83,0.26499999999999996
84,0.27899999999999997
85,0.2909999999999999
86,0.31200000000000006
87,0.27899999999999997
88,0.29999999999999993
89,0.309
90,0.295
91,0.26699999999999996
92,0.25599999999999995
93,0.28700000000000003
94,0.267
95,0.277
96,0.24500000000000005
97,0.32799999999999996
98,0.261
99,0.273
100,0.254
101,0.28600000000000003
102,0.278
103,0.28700000000000003
104,0.237
105,0.27599999999999997
106,0.264
107,0.246
108,0.24700000000000005
109,0.23199999999999993
110,0.27299999999999996
111,0.24300000000000002
112,0.24800000000000005
113,0.23
114,0.24899999999999994
115,0.23099999999999993
116,0.20999999999999996
117,0.24799999999999994
118,0.245
119,0.22799999999999998
120,0.192
121,0.25599999999999995
122,0.22499999999999998
123,0.22700000000000004
124,0.195
125,0.22999999999999993
126,0.262
127,0.23200000000000004
128,0.21399999999999997
129,0.24299999999999994
130,0.24499999999999994
131,0.21099999999999997
132,0.21999999999999997
133,0.19999999999999996
134,0.23399999999999999
135,0.19700000000000006
136,0.22499999999999998
137,0.24200000000000005
138,0.222
139,0.202
140,0.18700000000000006
141,0.18899999999999995
142,0.196
143,0.192
144,0.17199999999999993
145,0.23699999999999993
146,0.15200000000000002
147,0.203
148,0.16899999999999993
149,0.20800000000000002
150,0.14200000000000002
151,0.16599999999999998
152,0.196
153,0.184
154,0.18700000000000006
155,0.17800000000000005
156,0.185
157,0.15700000000000003
158,0.19699999999999995
159,0.17200000000000004
160,0.21600000000000003
161,0.176
162,0.14999999999999997
163,0.16900000000000004
164,0.15400000000000003
165,0.15500000000000003
166,0.16600000000000004
167,0.18800000000000006
168,0.16699999999999998
169,0.22099999999999997
170,0.17400000000000004
171,0.15800000000000003
172,0.13200000000000006
173,0.188
174,0.186
175,0.16700000000000004
176,0.17100000000000004
177,0.16400000000000003
178,0.123
179,0.122
180,0.15300000000000002
181,0.14600000000000002
182,0.20699999999999996
183,0.15300000000000002
184,0.16800000000000004
185,0.14599999999999996
186,0.15900000000000003
187,0.124
188,0.137
189,0.165
190,0.14400000000000002
191,0.16799999999999998
192,0.12399999999999997
193,0.16699999999999993
194,0.08600000000000002
195,0.15100000000000002
196,0.11499999999999999
197,0.138
198,0.16299999999999998
199,0.16199999999999998
200,0.17100000000000004
201,0.14599999999999996
202,0.137
203,0.139
204,0.14900000000000002
205,0.10399999999999998
206,0.15900000000000003
207,0.11399999999999999
208,0.153
209,0.11199999999999999
210,0.136
211,0.14500000000000002
212,0.14
213,0.11299999999999999
214,0.099
215,0.15699999999999997
216,0.10100000000000009
217,0.15500000000000003
218,0.09200000000000003
219,0.14500000000000007
220,0.09099999999999997
221,0.135
222,0.15899999999999997
223,0.1339999999999999
224,0.13700000000000007
225,0.10500000000000004
226,0.11599999999999999
227,0.08499999999999996
228,0.119
229,0.08800000000000002
230,0.16299999999999998
231,0.08999999999999997
232,0.129
233,0.12399999999999997
234,0.14100000000000001
235,0.10499999999999998
236,0.08599999999999997
237,0.10899999999999999
238,0.10600000000000004
239,0.11500000000000002
240,0.13
241,0.13
242,0.069
243,0.10200000000000004
244,0.1
245,0.09800000000000009
246,0.10799999999999998
247,0.09500000000000003
248,0.10299999999999998
249,0.118
250,0.138
251,0.10399999999999998
252,0.10400000000000004
253,0.08500000000000002
254,0.15500000000000003
255,0.09300000000000003
256,0.134
257,0.11499999999999999
258,0.09500000000000003
259,0.10099999999999998
260,0.08299999999999996
261,0.10499999999999998
262,0.07300000000000006
263,0.127
264,0.08799999999999997
265,0.134
266,0.06499999999999995
267,0.11600000000000005
268,0.09299999999999997
269,0.11599999999999999
270,0.09799999999999998
271,0.07800000000000007
272,0.10300000000000009
273,0.08999999999999997
274,0.08100000000000002
275,0.04499999999999993
276,0.064
277,0.07800000000000001
278,0.11199999999999999
279,0.07399999999999995
280,0.08599999999999997
281,0.09499999999999997
282,0.07499999999999996
283,0.08199999999999996
284,0.052000000000000046
285,0.10499999999999998
286,0.04600000000000004
287,0.08000000000000002
288,0.09499999999999997
289,0.099
290,0.040000000000000036
291,0.11000000000000001
292,0.08099999999999996
293,0.09900000000000003
294,0.07600000000000007
295,0.09000000000000002
