sample,D
1,0.359
2,0.284
3,0.30099999999999993
4,0.335
5,0.32400000000000007
6,0.345
7,0.298
8,0.304
9,0.32999999999999996
10,0.316
11,0.31800000000000006
12,0.318
13,0.327
14,0.23900000000000005
15,0.30800000000000005
16,0.29000000000000004
17,0.3340000000000001
18,0.289
19,0.308
20,0.29
21,0.28700000000000003
22,0.291
23,0.26699999999999996
24,0.27099999999999996
25,0.29300000000000004
26,0.237
27,0.27499999999999997
28,0.30199999999999994
29,0.29499999999999993
30,1.0
31,1.0
32,1.0
33,0.998
34,0.995
35,0.941
36,0.79
37,0.502
38,0.41700000000000004
39,0.08299999999999996
40,0.05400000000000005
41,0.184
42,0.137
43,0.236
44,0.30899999999999994
45,0.38100000000000006
46,0.41300000000000003
47,0.418
48,0.43499999999999994
49,0.48999999999999994
50,0.399
51,0.40299999999999997
52,0.455
53,0.47300000000000003
54,0.42
55,0.43899999999999995
56,0.442
57,0.47400000000000003
58,0.394
59,0.44599999999999995
60,0.44299999999999995
61,0.47000000000000003
62,0.45200000000000007
63,0.45400000000000007
64,0.435
65,0.425
66,0.45899999999999996
67,0.44100000000000006
68,0.44200000000000006
69,0.43
70,0.48199999999999993
71,0.439
72,0.393
73,0.411
74,0.418
75,0.421
76,0.383
77,0.42500000000000004
78,0.42600000000000005
79,0.399
80,0.38299999999999995
81,0.392
82,0.44500000000000006
83,0.41500000000000004
84,0.37600000000000006
85,0.375
86,0.42299999999999993
87,0.37299999999999994
88,0.3559999999999999
89,0.373
90,0.401
91,0.36499999999999994
92,0.34800000000000003
93,0.39899999999999997
94,0.381
95,0.37900000000000006
96,0.337
97,0.357
98,0.39999999999999997
99,0.36400000000000005
100,0.34600000000000003
101,0.379
102,0.384
103,0.36100000000000004
104,0.322
105,0.33999999999999997
106,0.35300000000000004
107,0.35000000000000003
108,0.35200000000000004
109,0.35600000000000004
110,0.333
111,0.34400000000000003
112,0.326
113,0.348
114,0.37
115,0.35200000000000004
116,0.31900000000000006
117,0.32899999999999996
118,0.32699999999999996
119,0.31600000000000006
120,0.27999999999999997
121,0.32899999999999996
122,0.3340000000000001
123,0.279
124,0.29
125,0.30499999999999994
126,0.312
127,0.309
128,0.278
129,0.293
130,0.33399999999999996
131,0.299
132,0.273
133,0.29100000000000004
134,0.28099999999999997
135,0.30600000000000005
136,0.264
137,0.28
138,0.32
139,0.26999999999999996
140,0.275
141,0.29899999999999993
142,0.29600000000000004
143,0.278
144,0.261
145,0.28700000000000003
146,0.26600000000000007
147,0.24600000000000005
148,0.23600000000000004
149,0.26799999999999996
150,0.184
151,0.238
152,0.243
153,0.28500000000000003
154,0.267
155,0.254
156,0.239
157,0.272
158,0.251
159,0.258
160,0.21900000000000008
161,0.22200000000000003
162,0.23099999999999998
163,0.22000000000000003
164,0.21700000000000003
165,0.22499999999999998
166,0.235
167,0.23399999999999999
168,0.21499999999999997
169,0.20399999999999996
170,0.265
171,0.23200000000000004
172,0.23299999999999998
173,0.21899999999999997
174,0.24999999999999994
175,0.235
176,0.21400000000000002
177,0.21100000000000002
178,0.22199999999999998
179,0.21399999999999997
180,0.19600000000000006
181,0.22700000000000004
182,0.21100000000000008
183,0.21099999999999997
184,0.19699999999999995
185,0.20600000000000002
186,0.23100000000000004
187,0.22999999999999998
188,0.181
189,0.23399999999999999
