sample,D
1,0.24999999999999994
2,0.191
3,0.21300000000000008
4,0.18400000000000005
5,0.22999999999999998
6,0.25499999999999995
7,0.23300000000000004
8,0.20900000000000002
9,0.243
10,0.16299999999999992
11,0.20200000000000007
12,0.20399999999999996
13,0.22099999999999997
14,0.185
15,0.21199999999999997
16,0.21099999999999997
17,0.2390000000000001
18,0.22000000000000003
19,0.181
20,0.21300000000000002
21,0.20399999999999996
22,0.22399999999999998
23,0.18799999999999994
24,0.22199999999999998
25,0.21100000000000002
26,0.17799999999999994
27,0.196
28,0.17300000000000004
29,0.19899999999999995
30,1.0
31,1.0
32,1.0
33,0.997
34,0.991
35,0.954
36,0.8250000000000001
37,0.56
38,0.478
39,0.17700000000000005
40,0.03400000000000003
41,0.08000000000000007
42,0.07299999999999998
43,0.119
44,0.23599999999999993
45,0.27499999999999997
46,0.327
47,0.30799999999999994
48,0.3380000000000001
49,0.38799999999999996
50,0.30499999999999994
51,0.37299999999999994
52,0.34500000000000003
53,0.40900000000000003
54,0.358
55,0.37399999999999994
56,0.35500000000000004
57,0.40700000000000003
58,0.357
59,0.357
60,0.34800000000000003
61,0.39499999999999996
62,0.39099999999999996
63,0.35700000000000004
64,0.36100000000000004
65,0.37699999999999995
66,0.40800000000000003
67,0.3370000000000001
68,0.371
69,0.367
70,0.373
71,0.33399999999999996
72,0.332
73,0.35800000000000004
74,0.33499999999999996
75,0.33099999999999996
76,0.302
77,0.36700000000000005
78,0.351
79,0.361
80,0.315
81,0.363
82,0.32099999999999995
83,0.35800000000000004
84,0.307
85,0.31200000000000006
86,0.37
87,0.322
88,0.322
89,0.311
90,0.35200000000000004
91,0.29799999999999993
92,0.29
93,0.27899999999999997
94,0.38200000000000006
95,0.30200000000000005
96,0.293
97,0.322
98,0.346
99,0.28300000000000003
100,0.26699999999999996
101,0.341
102,0.30899999999999994
103,0.304
104,0.26499999999999996
105,0.30400000000000005
106,0.302
107,0.28200000000000003
108,0.236
109,0.282
110,0.312
111,0.273
112,0.27399999999999997
113,0.24800000000000005
114,0.28
115,0.245
116,0.25500000000000006
117,0.26600000000000007
118,0.27999999999999997
119,0.30300000000000005
