sample,D
1,0.01539999999999997
2,0.010399999999999965
3,0.009399999999999964
4,0.008199999999999985
5,0.015799999999999925
6,0.011800000000000033
7,0.02059999999999995
8,0.0232
9,0.017400000000000027
10,0.012399999999999967
11,0.00599999999999995
12,0.0092
13,0.01820000000000005
14,0.014000000000000012
15,0.01539999999999997
16,0.02699999999999997
17,0.021600000000000008
18,0.006399999999999989
19,0.015999999999999903
20,0.02059999999999998
21,0.014600000000000057
22,0.012799999999999978
23,0.01979999999999993
24,0.026599999999999957
25,0.01899999999999999
26,0.026599999999999957
27,0.016199999999999992
28,0.02839999999999998
29,0.017199999999999993
30,0.01419999999999999
31,0.031000000000000028
32,0.02300000000000002
33,0.03080000000000005
34,0.0126
35,0.022199999999999998
36,0.01200000000000001
37,0.022599999999999953
38,0.019799999999999984
39,0.028600000000000014
40,0.02140000000000003
41,0.02479999999999999
42,0.013200000000000003
43,0.011200000000000099
44,0.0252
45,0.018399999999999972
46,0.0204
47,0.023799999999999988
48,0.032399999999999984
49,0.02560000000000001
50,0.019799999999999984
51,0.02200000000000002
52,0.0242
53,0.026799999999999935
54,0.017799999999999983
55,0.03360000000000002
56,0.029799999999999938
57,0.020799999999999985
58,0.016400000000000012
59,0.03380000000000005
60,0.009199999999999986
61,0.014000000000000012
62,0.020399999999999974
63,0.02859999999999996
64,0.020799999999999985
65,0.028800000000000048
66,0.015000000000000013
67,0.017600000000000005
68,0.015600000000000003
69,0.007600000000000051
70,0.030200000000000005
71,0.012599999999999945
72,0.028200000000000003
73,0.021199999999999997
74,0.013399999999999967
75,0.017400000000000082
76,0.014600000000000057
77,0.01979999999999993
78,0.023400000000000032
79,0.02300000000000002
80,0.016200000000000048
81,0.01980000000000004
82,0.016
83,0.022199999999999998
84,0.008600000000000052
85,0.01639999999999997
86,0.03320000000000001
87,0.022199999999999998
88,0.02300000000000002
89,0.025999999999999968
90,0.02400000000000002
91,0.013800000000000034
92,0.021600000000000064
93,0.009999999999999981
94,0.026800000000000046
95,0.025399999999999978
