"sample","ks"
309,0.0206115157635652
310,0.0111572058658916
311,0.0134849406337823
312,0.0206467053000422
313,0.0184032294686813
314,0.0133031960671978
315,0.0196015515727968
316,0.00808355090019492
317,0.0284898079753533
318,0.0247895179923447
319,0.0179541750588812
320,0.0137805000816871
321,0.0123787971530604
322,0.0178211733073241
323,0.0191307792588136
324,0.0177533252683161
325,0.0209975392634805
326,0.0192863153771172
327,0.0200282349083631
328,0.0115616814197369
329,0.0132800085304008
330,0.00869924531915893
331,0.0246529238055091
332,0.0188682865447215
333,0.0113902242814497
334,0.023292778821353
335,0.012788824652336
336,0.0187310391878353
337,0.0105027294751721
338,0.0200057821878731
339,0.00660232451790538
340,0.0211013933015288
341,0.0155684714489982
342,0.014356024542538
343,0.00677876207782864
344,0.0175955030548355
345,0.0181188555578933
346,0.0112292178639723
347,0.0199060104626411
348,0.0154107308817738
349,0.0171443258423709
350,0.0115062436116908
351,0.0157851606132907
352,0.0181500444278104
353,0.0193380791036286
354,0.0102804883654493
355,0.0336145801925039
356,0.00857563288707935
357,0.0223672368596269
358,0.0136046340455581
359,0.0262698462658145
360,0.0159330219834994
361,0.00941152725935806
362,0.014299117101878
363,0.00832889790045835
364,0.0194165411559591
365,0.00753439818013761
366,0.0164881348802686
367,0.0165648823612162
368,0.0197031195156678
369,0.0171834343991517
370,0.0120682964402478
371,0.00915140228669932
372,0.0111639825051668
373,0.0168995503659017
374,0.0175389221992007
375,0.00776562037805645
376,0.0109124303894224
377,0.0386439895822642
378,0.0063949430268341
379,0.0101849622455464
380,0.0094110373818201
381,0.0109654188097788
382,0.0137790304490732
383,0.0144962928109083
384,0.0236716990969679
385,0.0144290979419509
386,0.00841070744929824
387,0.0138005034144873
388,0.0259827780285678
389,0.00996639521735821
390,0.0154188955074065
391,0.0110554746305078
392,0.0109041841175333
393,0.0230277550733146
394,0.0206198436817106
395,0.0205471785135793
396,0.0282893664160698
397,0.0112810632367401
398,0.013112388766161
399,0.0140345015851212
400,0.0205111725145389
401,0.0136925670636226
402,0.0326966313326163
403,0.01314308775854
404,0.0221227879681831
405,0.00928628190215206
406,0.0141742799759535
407,0.0279415533641156
408,0.0396011286451889
409,0.0186088147421134
410,0.0173335002182813
411,0.0112876765835026
412,0.0314418916653787
413,0.0169489463509798
414,0.0142480881916734
415,0.0172818997842824
416,0.0152337217980563
417,0.0129720388515344
418,0.0130838942227027
419,0.0195373776153235
420,0.0132177940830794
421,0.0226845142117148
422,0.0161848190380128
423,0.011966075327326
424,0.0208579241651609
425,0.0209923139030756
426,0.166959899196266
427,0.17095885118492
428,0.1644266608012
429,0.167805999350586
430,0.174475192152423
431,0.174120030937399
432,0.16397981084032
433,0.161975313601229
434,0.137597374387031
435,0.107010563964167
436,0.094268767555476
437,0.0480353502163095
438,0.0412965948040812
439,0.0439841446236063
440,0.03936190511415
441,0.0130718922230226
442,0.0122538783808797
443,0.0195698728253418
444,0.0313216267298086
445,0.0153549664887024
446,0.0291462438762246
447,0.0188410166951082
448,0.0273778676104321
449,0.0284452291193986
450,0.0337349267743303
451,0.0212696662358194
452,0.0276935120373933
453,0.0357723274547212
454,0.0371784392811896
455,0.032263987820338
456,0.038589531529294
457,0.0151928986698927
458,0.0889329397657193
459,0.080455853910027
460,0.0541087702857268
461,0.0284804186558756
462,0.115084725544885
463,0.111787523129364
464,0.0800874660014783
465,0.0599114513691628
466,0.0276637111538339
467,0.0122267718237789
468,0.0254168878259635
469,0.0166921688748305
470,0.0199246258090838
471,0.00877052250093261
472,0.0258239760600113
473,0.0168917939715507
474,0.0249410534440881
475,0.0467579128898129
476,0.0252447775176256
477,0.0168260687352072
478,0.115081786279657
479,0.109146674968458
480,0.0964298623142027
481,0.0712031286192254
482,0.140645800659522
483,0.141701731692603
484,0.143082206594584
485,0.125651465685017
486,0.0894609461053878
487,0.0760553656327556
488,0.0773020223206168
489,0.0334576560878429
490,0.15838198021401
491,0.167034932105831
492,0.144582048323317
493,0.125298753857684
494,0.091813256396433
495,0.16228540608276
496,0.163746465839737
497,0.155082328410799
498,0.162351294611617
499,0.162351294611617
500,0.162701067173723
501,0.162351294611617
502,0.162351294611617
503,0.162817739674014
504,0.164204827922758
505,0.163981280472934
506,0.16572157042655
507,0.16654121719382
508,0.164637471435037
509,0.166545136214124
510,0.165715446957326
511,0.163514345532999
512,0.162351294611617
513,0.173520747415957
514,0.162351294611617
515,0.167588820308755
516,0.162351294611617
517,0.159661703635683
518,0.166645152878124
519,0.169814660548749
520,0.17004139220257
521,0.166198547856014
522,0.163512386022847
523,0.0614203558323472
524,0.162816514980169
525,0.162351294611617
526,0.168717089924942
527,0.155919855708204
528,0.086496533830657
529,0.16246747723437
530,0.160704407975239
531,0.168828128833547
532,0.164554355546096
533,0.162698372847264
534,0.162351294611617
535,0.164911966148809
536,0.162351294611617
537,0.162584394673431
538,0.165964468039124
539,0.16421658498367
540,0.162933922296768
541,0.163050839735829
542,0.165731857854848
543,0.163283694858874
544,0.162351294611617
545,0.162351294611617
546,0.163982995044317
547,0.162351294611617
548,0.162351294611617
549,0.162467722173139
550,0.168643526647991
551,0.16409697321815
552,0.163051084674598
553,0.162817249796476
554,0.166781665418704
555,0.161835861795422
556,0.0422725125059612
557,0.162351294611617
558,0.164764431363626
559,0.164196500004613
560,0.162806227551872
561,0.162583659857124
562,0.162351294611617
563,0.162351294611617
564,0.162700822234954
565,0.164441602066108
566,0.162584394673431
567,0.16677039823533
568,0.162351294611617
569,0.163399632542859
570,0.162351294611617
571,0.162701067173723
572,0.162583904795893
573,0.162351294611617
574,0.162351294611617
575,0.148578550924281
576,0.150901223624279
577,0.146952729022035
578,0.162351294611617
579,0.162351294611617
580,0.158264327958642
581,0.0352127240138541
582,0.162351294611617
583,0.165032557669404
584,0.164565132851931
585,0.162351294611617
586,0.167103514961146
587,0.161997113151669
588,0.0636933059622423
589,0.103883185761807
590,0.164018837750845
591,0.168985951047027
592,0.163630528155752
593,0.0699969684745026
594,0.16712653920543
595,0.162351294611617
596,0.162351294611617
597,0.162351294611617
598,0.163748915227427
599,0.162351294611617
600,0.162351294611617
601,0.163051084674598
602,0.163400612297935
603,0.162351294611617
604,0.162351294611617
605,0.162351294611617
606,0.162351294611617
607,0.162351294611617
608,0.162700087418647
609,0.162351294611617
610,0.162351294611617
611,0.163633957298518
612,0.163633957298518
613,0.162351294611617
614,0.162351294611617
615,0.162351294611617
616,0.162351294611617
617,0.162463313275298
618,0.164564153096855
619,0.165261493772146
620,0.162467722173139
621,0.163516549981919
622,0.16305059479706
623,0.162817739674014
624,0.162351294611617
625,0.161883624855374
626,0.162467722173139
627,0.162467722173139
628,0.162584394673431
629,0.16293343241923
630,0.162584394673431
631,0.162467722173139
632,0.162351294611617
633,0.162351294611617
634,0.175520590818438
635,0.169791391365696
636,0.164914905414037
637,0.160597777964476
638,0.172141252269052
639,0.163858729442187
640,0.162351294611617
641,0.162817739674014
642,0.148462368301527
643,0.162347865468851
644,0.162700332357416
645,0.162351294611617
646,0.162351294611617
647,0.164796273403593
648,0.163048635286908
649,0.163283939797643
650,0.163633222482211
651,0.16316751223612
652,0.162351294611617
653,0.0933787417152523
654,0.172256945014267
655,0.162351294611617
656,0.162351294611617
657,0.162817739674014
658,0.162351294611617
659,0.162351294611617
660,0.163283694858874
661,0.163749650043734
662,0.162351294611617
663,0.162351294611617
664,0.165845591089911
665,0.162351294611617
666,0.16265599844023
667,0.166059096050207
668,0.166750803133812
669,0.162234622111325
670,0.167697164890901
671,0.0185687264302567
672,0.173189100322756
673,0.162351294611617
674,0.167242966766953
675,0.163277081512112
676,0.165611266334252
677,0.162817739674014
678,0.168179530973283
679,0.162701067173723
680,0.162351294611617
681,0.162351294611617
682,0.162458659438687
683,0.162351294611617
684,0.162817739674014
685,0.123832713679071
686,0.162234622111325
687,0.165026189261411
688,0.163280020777339
689,0.162117949611033
690,0.170087767276164
691,0.162934412174306
692,0.163512630961616
693,0.162700577296185
694,0.167710391584426
695,0.162351294611617
696,0.162351294611617
697,0.162351294611617
698,0.162467722173139
699,0.162351294611617
700,0.162934412174306
701,0.162351294611617
702,0.162351294611617
703,0.16538233023151
704,0.162351294611617
705,0.163050839735829
706,0.162467232295601
707,0.162351294611617
708,0.163400857236704
709,0.165032802608173
710,0.162584394673431
711,0.163283694858874
712,0.163399142665321
713,0.162351294611617
714,0.163624731271553
715,0.165029618404177
716,0.124428159826466
717,0.160247270586063
718,0.163981770350472
719,0.162934412174306
720,0.162351294611617
721,0.162351294611617
722,0.162933677357999
723,0.164077378116632
724,0.163395958461324
725,0.163863873156336
726,0.164215605228594
727,0.162351294611617
728,0.164799947485128
729,0.162351294611617
730,0.150675961603072
731,0.163865587727719
732,0.162351294611617
733,0.16409697321815
734,0.164446255902718
735,0.162351294611617
736,0.162351294611617
737,0.16351410059423
738,0.165373512435827
739,0.163049859980753
740,0.165032802608173
741,0.163616811584689
742,0.162351294611617
743,0.162351294611617
744,0.162351294611617
745,0.165031332975559
746,0.172487840627161
747,0.165030843098022
748,0.163747445594813
749,0.164435723535652
750,0.170973547511059
751,0.166872864287021
752,0.167561632105398
753,0.171664519778357
754,0.172607207453911
755,0.165029128526639
756,0.165028393710332
757,0.155113925511998
758,0.167588330431217
759,0.148200855342511
760,0.117401764653196
761,0.0278092864288654
762,0.162351294611617
763,0.162461843642684
764,0.162351294611617
765,0.165492879262578
766,0.162467722173139
767,0.162467722173139
768,0.162351294611617
769,0.162701067173723
770,0.170964484776606
771,0.162351294611617
772,0.166773582439327
773,0.162817494735245
774,0.130625437266732
775,0.163867302299101
776,0.1666390294089
777,0.164450419861791
778,0.162701067173723
779,0.162934412174306
780,0.16258219022451
781,0.162584394673431
782,0.163750874737579
783,0.162934167235537
784,0.162351294611617
785,0.162351294611617
786,0.162351294611617
787,0.163051084674598
788,0.16770965676812
789,0.16421658498367
790,0.162351294611617
791,0.168292774330809
792,0.162351294611617
793,0.165843386640991
794,0.164333257483961
795,0.162934412174306
796,0.140251449241461
797,0.166663523285798
798,0.161416689915438
799,0.166071587927425
800,0.162932697602923
801,0.164216095106132
802,0.162933187480461
803,0.163400122420397
804,0.163632732604673
805,0.164446990719025
806,0.162351294611617
807,0.162351294611617
808,0.162351294611617
809,0.163275856818267
810,0.162817739674014
811,0.162583659857124
812,0.163982015289241
813,0.162351294611617
814,0.162817249796476
815,0.168166794157296
816,0.163284184736412
817,0.164896045128825
818,0.162351294611617
819,0.163283449920105
820,0.162817494735245
821,0.162351294611617
822,0.163513610716692
823,0.163167267297351
824,0.16421658498367
825,0.162351294611617
826,0.167828043839794
827,0.162351294611617
828,0.163164817909662
829,0.162583169979586
830,0.162351294611617
831,0.162351294611617
832,0.162351294611617
833,0.162351294611617
834,0.162351294611617
835,0.163398897726552
836,0.162351294611617
837,0.165149230169696
838,0.167818491227804
839,0.163281980287491
840,0.162351294611617
841,0.16443621341319
842,0.171873615840811
843,0.163908533658547
844,0.168289100249274
845,0.166615760225847
846,0.0477884519371759
847,0.162817004857707
848,0.162351294611617
849,0.162351294611617
850,0.169577151589093
851,0.169317108262691
852,0.16374328163574
853,0.163051084674598
854,0.247346517080928
855,0.219134061438318
856,0.18843376271916
857,0.173177343261845
858,0.246193018771536
859,0.162351294611617
860,0.162701067173723
861,0.163050839735829
862,0.167936143483171
863,0.164100647299685
864,0.162351294611617
865,0.162351294611617
866,0.162351294611617
867,0.163046675776756
868,0.162351294611617
869,0.162699842479878
870,0.160481105464184
871,0.163976381697555
872,0.162351294611617
873,0.162351294611617
874,0.162351294611617
875,0.165379635905052
876,0.162351294611617
877,0.162351294611617
878,0.16316751223612
879,0.162351294611617
880,0.162933922296768
881,0.162351294611617
882,0.163983974799393
883,0.164563418280548
884,0.163633957298518
885,0.16375062979881
886,0.162351294611617
887,0.164100157422147
888,0.162351294611617
889,0.162817739674014
890,0.162351294611617
891,0.162584394673431
892,0.162351294611617
893,0.163517284798226
894,0.162817494735245
895,0.265899404137457
896,0.306973512893046
897,0.304641777458595
898,0.305108467459762
899,0.305455545695409
900,0.305108467459762
901,0.302308572391531
902,0.305108467459762
903,0.305223425388671
904,0.307667179486803
905,0.305108467459762
906,0.305108467459762
907,0.305691585022451
908,0.305108467459762
909,0.305807277767667
910,0.305108467459762
911,0.305108467459762
912,0.305108467459762
913,0.299041742383364
914,0.305108467459762
915,0.305108467459762
916,0.305108467459762
917,0.305108467459762
918,0.305108467459762
919,0.191024316786168
920,0.162351294611617
921,0.162351294611617
922,0.264484637807818
923,0.16631668998892
924,0.21702366900477
925,0.305108467459762
926,0.166780930602397
927,0.153365552579005
928,0.142757172848146
929,0.142757172848146
930,0.305224405143747
931,0.306390395330357
932,0.308023320456902
933,0.305924685084266
934,0.305108467459762
935,0.30557491252216
936,0.305108467459762
937,0.305108467459762
938,0.305108467459762
939,0.306272743074989
940,0.305108467459762
941,0.305108467459762
942,0.16269935260234
943,0.162698862724802
944,0.162351294611617
945,0.162351294611617
946,0.305108467459762
947,0.305224650082516
948,0.305108467459762
949,0.305108467459762
950,0.305108467459762
951,0.299626084639898
952,0.163750874737579
953,0.162351294611617
954,0.198473231335931
955,0.305108467459762
956,0.305108467459762
957,0.305108467459762
958,0.305108467459762
959,0.305108467459762
960,0.305108467459762
961,0.305690850206145
962,0.305108467459762
963,0.305108467459762
964,0.305574177705853
965,0.305108467459762
966,0.306739188137387
967,0.305108467459762
968,0.305108467459762
969,0.305108467459762
970,0.111926485057633
971,0.305691585022452
972,0.306273967768834
973,0.30043789336656
974,0.15782466286832
975,0.26306227837634
976,0.252686998707295
977,0.288752762807256
978,0.305224895021285
979,0.30557491252216
980,0.305108467459762
981,0.305223425388671
982,0.305108467459762
983,0.296820800918749
984,0.143179039054589
985,0.0972100739396662
986,0.305341567521576
987,0.305108467459762
988,0.303008117515743
989,0.213649719108302
990,0.30557491252216
991,0.306973267954277
992,0.30557246313447
993,0.305923215451652
994,0.305108467459762
995,0.305924685084266
996,0.307556385516967
997,0.305224895021285
998,0.308823617061422
999,0.305108467459762
1000,0.307207837648705
1001,0.306741147647539
1002,0.305574422644622
1003,0.305108467459762
1004,0.306739922953694
1005,0.305458240021868
1006,0.305108467459762
1007,0.308718701622042
1008,0.305457995083099
1009,0.306623495392171
1010,0.305108467459762
1011,0.305108467459762
1012,0.305807522706436
1013,0.305108467459762
1014,0.305918316676272
1015,0.305108467459762
1016,0.305108467459762
1017,0.305108467459762
1018,0.305108467459762
1019,0.305108467459762
1020,0.30499179495947
1021,0.21247466618724
1022,0.309187596072129
1023,0.305924685084266
1024,0.30953859332808
1025,0.30685071692353
1026,0.306041357584558
1027,0.305108467459762
1028,0.305108467459762
1029,0.305108467459762
1030,0.305108467459762
1031,0.306507312769417
1032,0.305108467459762
1033,0.305923950267959
1034,0.305108467459762
1035,0.305108467459762
1036,0.305108467459762
1037,0.305108467459762
1038,0.305108467459762
1039,0.305108467459762
1040,0.306041112645789
1041,0.305108467459762
1042,0.305108467459762
1043,0.305808257522743
1044,0.305108467459762
1045,0.305108467459762
1046,0.307899789671079
1047,0.306854635943834
1048,0.305108467459762
1049,0.305924440145497
1050,0.202766599724901
1051,0.305108467459762
1052,0.305108467459762
1053,0.305108467459762
1054,0.305108467459762
1055,0.305108467459762
1056,0.305108467459762
1057,0.305108467459762
1058,0.305108467459762
1059,0.305108467459762
1060,0.305341567521576
1061,0.305108467459762
1062,0.30242573476936
1063,0.305108467459762
1064,0.305108467459762
1065,0.305108467459762
1066,0.305574422644622
1067,0.305108467459762
1068,0.305108467459762
1069,0.305571728318163
1070,0.305108467459762
1071,0.305108467459762
1072,0.305108467459762
1073,0.305340097888963
1074,0.306391130146664
1075,0.305108467459762
1076,0.305224650082516
1077,0.305108467459762
1078,0.308722375703576
1079,0.30813607393689
1080,0.306037928441792
1081,0.305108467459762
1082,0.307439468077906
1083,0.306740657770001
1084,0.305108467459762
1085,0.305108467459762
1086,0.30557491252216
1087,0.305691585022451
1088,0.305224895021285
1089,0.305224895021285
1090,0.30674090270877
1091,0.305108467459762
1092,0.306857085331523
1093,0.306857085331523
1094,0.200189598936443
1095,0.200423923692103
1096,0.197856638808148
1097,0.189226547868098
1098,0.310817581933447
1099,0.305805808135053
1100,0.305691585022451
1101,0.307671833323413
1102,0.293907662492992
1103,0.304174352641122
1104,0.305224895021285
1105,0.305108467459762
1106,0.315120992811945
1107,0.308469925479012
1108,0.316527676162208
1109,0.305108467459762
1110,0.305108467459762
1111,0.305108467459762
1112,0.305108467459762
1113,0.305108467459762
1114,0.30557491252216
1115,0.306507312769417
1116,0.307088470821955
1117,0.306274702585141
1118,0.305108467459762
1119,0.305684481798151
1120,0.247570309469521
1121,0.288301259009766
1122,0.1509892382886
1123,0.305108467459762
1124,0.305108467459762
1125,0.305108467459762
1126,0.3056896255123
1127,0.305108467459762
1128,0.305108467459762
1129,0.305108467459762
1130,0.199702089139913
1131,0.183010328496364
1132,0.173007355756171
1133,0.136810386122292
1134,0.302303428677382
1135,0.305108467459762
1136,0.305108467459762
1137,0.305108467459762
1138,0.306506333014341
1139,0.305108467459762
1140,0.306624230208478
1141,0.308250297049492
1142,0.247344884155801
1143,0.237962586256208
1144,0.252879438933458
1145,0.252455368278094
1146,0.118585472077429
1147,0.302775507331466
1148,0.305108467459762
1149,0.305691585022452
1150,0.302425489830591
1151,0.244992002340961
1152,0.23366717671083
1153,0.21478019317341
1154,0.305108467459762
1155,0.305108467459762
1156,0.305108467459762
1157,0.305108467459762
1158,0.270466777362661
1159,0.187671839855114
1160,0.16307304751755
1161,0.125314021707617
1162,0.125841864754773
1163,0.145056168133809
1164,0.235692575391541
1165,0.238611837286523
1166,0.30040654120413
1167,0.167929366843896
1168,0.127653023658881
1169,0.121528411386746
1170,0.178429810223891
1171,0.179946307788914
1172,0.179946307788914
1173,0.179946307788914
1174,0.304677130287585
1175,0.309933026392397
1176,0.306550993516552
1177,0.308533446266435
1178,0.216577880445224
1179,0.216110945505288
1180,0.21471993823624
1181,0.217983094162872
1182,0.216118783545895
1183,0.197357861828244
1184,0.149404484453287
1185,0.145089316513878
1186,0.088106353066662
1187,0.116657150795492
1188,0.146397861064035
1189,0.145178964103325
1190,0.218565721848024
1191,0.247607866747431
1192,0.232102916085856
1193,0.176578563007926
1194,0.139087173626234
1195,0.126021894749974
1196,0.122176356076959
1197,0.121363567595221
1198,0.152777617887192
1199,0.119802899405525
1200,0.0950015427060133
1201,0.0995983085834954
1202,0.14331506171763
1203,0.222972007009494
1204,0.218554862895932
1205,0.142164502673466
1206,0.222882277773791
1207,0.211100804632021
1208,0.205038488453464
1209,0.204687981075051
1210,0.209987802865767
1211,0.209987802865767
1212,0.209987802865767
1213,0.208234776096164
1214,0.244062378066419
1215,0.190707529311618
1216,0.188725566439274
1217,0.188375793877168
1218,0.193490115373508
1219,0.072778166550035
1220,0.0854935912179327
1221,0.135768661537812
1222,0.150326515625991
1223,0.0775476142596493
1224,0.0657781431175594
1225,0.0647970000552745
1226,0.145156429736579
1227,0.145739547299268
1228,0.148304137856765
1229,0.146905537485878
1230,0.124394848153884
1231,0.124279400347437
1232,0.1264983823019
1233,0.124162727847146
1234,0.190590530226301
1235,0.256001346836644
1236,0.259138277650995
1237,0.269752290973541
1238,0.239328201539538
1239,0.27221833449965
1240,0.27221833449965
1241,0.27221833449965
1242,0.208420602975565
1243,0.211576149136358
1244,0.198981642574081
1245,0.181704233333897
1246,0.190859636287156
1247,0.190859636287156
1248,0.190859636287156
1249,0.15891839611808
1250,0.209468614321782
1251,0.202705773263937
1252,0.144739707244285
1253,0.139958012596221
1254,0.165150454863541
1255,0.165150454863541
1256,0.165500227425647
1257,0.168508973617564
1258,0.101352723339456
1259,0.101935351024607
1260,0.0812256964609369
1261,0.131892178933649
1262,0.156118501049848
1263,0.209987802865767
1264,0.209987802865767
1265,0.209987802865767
1266,0.177986960929572
1267,0.177995778725255
1268,0.182306047889285
1269,0.179161523973096
1270,0.147670971138946
1271,0.199196535520734
1272,0.173291811313216
1273,0.102919923229658
1274,0.104847183110264
1275,0.11329993838157
1276,0.114112481924539
1277,0.11231601934657
1278,0.14932283819696
1279,0.148754906837947
1280,0.148055606652504
1281,0.148750008062568
1282,0.149454207023391
1283,0.148055606652504
1284,0.148870109705625
1285,0.148055606652504
1286,0.15891839611808
1287,0.149580432135673
1288,0.142354330219427
1289,0.128760881710985
1290,0.106950472319511
1291,0.0927716201532027
1292,0.10478545854048
1293,0.105060034900509
1294,0.213476465752376
1295,0.231397165846163
1296,0.230930720783765
1297,0.223107539794998
1298,0.317331646848263
1299,0.267156103314846
1300,0.243722076470047
1301,0.236371464012902
1302,0.151519449077189
1303,0.120612013805729
1304,0.104049172600921
1305,0.102416247474375
1306,0.106134744572545
1307,0.176347095871239
1308,0.176347095871239
1309,0.198623215508804
1310,0.133209214694465
1311,0.108349072690397
1312,0.122280210115008
1313,0.123549401169615
1314,0.211568964265801
1315,0.229414304864998
1316,0.229414304864998
1317,0.229647404926813
1318,0.134242856299568
1319,0.0779550290787224
1320,0.07510647284172
