"sample","t_value"
1,0.260491499089614
2,-0.263174080034928
3,0.000906528448281208
4,-0.491014288970776
5,-1.01481340325199
6,-0.0412859390816521
7,0.331547635377022
8,0.0989631003936111
9,0.240942081978542
10,-0.611095557013658
11,0.0714185578733937
12,-0.830144173832796
13,-0.338541096047949
14,-0.479357927986724
15,0.355184758503076
16,0.133524335762402
17,-1.15032330288325
18,0.975061379403387
19,-0.241643073252218
20,-0.683988092188114
21,-2.37665141776031
22,0.0402020427841688
23,-0.230507835049493
24,-0.257236101950421
25,-1.42325435099012
26,-0.156984236961816
27,-0.624167268906627
28,-1.41355711064364
29,-1.50049199151687
30,-0.052163367934559
31,1.04632817192355
32,-1.67975545807211
33,-1.49820623916237
34,-1.37978531348684
35,-1.06437261361533
36,-1.93890921587587
37,-0.877744994128315
38,-0.626922114986031
39,-0.883333096171085
40,-0.312769276444717
41,-0.569508617590469
42,-0.521904728277393
43,-1.94105574277785
44,-1.12435404334994
45,-2.315287349185
46,0.468736713686359
47,-0.470906083858995
48,-0.858713488956597
49,-1.8606981765649
50,-0.91294368613051
51,-1.42925712889548
52,-1.40647692640308
53,-0.619760339118299
54,-0.639168256786337
55,-0.208503922517079
56,-1.36569696042002
57,-0.352301000478225
58,-1.04285642733726
59,-1.38023602112981
60,-2.36895657903364
61,-1.28331151517995
62,-1.39471446682149
63,-1.04184489993744
64,-0.712634105132296
65,-1.65352534490069
66,-0.778203780996177
67,-0.605311375800679
68,-0.558045487864015
69,-1.82235402524264
70,-0.625645578381948
71,-2.3782128756242
72,-0.720502959719199
73,-1.00708502968457
74,-0.611302174035437
75,-1.0054028035198
76,-1.01172959721034
77,-0.757906520209474
78,-1.23274753014629
79,-0.263180285360234
80,-0.4557336406407
81,-1.05314468332463
82,-0.512389281122542
83,-0.616914495790419
84,-1.94446164746685
85,-1.58189035820798
86,-0.967357023133599
87,-0.754376659980154
88,-1.1055821507665
89,-0.98746948867243
90,-0.81587194091499
91,-2.14206667882358
92,-0.985712846583073
93,-1.29201135354141
94,-0.59347988488181
95,-0.947629685148104
96,-0.193680913582769
97,-1.16484958285888
98,-1.57627118286904
