"sample","t_value"
1,0.849381700265481
2,-0.476316486886586
3,0.954649966907783
4,0.163949539891801
5,1.26694647902845
6,0.363313269755939
7,-0.413088389618429
8,-0.0489992074394841
9,0.452097354348369
10,0.464519541856667
11,-0.725499793950428
12,0.837015445610333
13,-0.803940006649537
14,0.351238087859288
15,-0.242782318890084
16,-0.261506248909305
17,-0.250901034789729
18,0.8349768190282
19,0.932895717491201
20,0.0434980194673887
21,0.311844041432942
22,-0.121416885840546
23,0.0672211960190262
24,0.0416397922182948
25,0.938114160959408
26,0.631730105231397
27,1.00055079707383
28,0.22327273233546
29,-0.204839310803572
30,0.102762641180546
31,-0.270344926935893
32,0.140795500343066
33,-0.0126994794931594
34,1.43641071209449
35,-0.135739460499363
36,0.462492340507021
37,0.17387554714541
38,0.342602747993347
39,-0.296666420286223
40,-0.200100868124999
41,-0.00286313703721795
42,0.528865435158925
43,1.56937603198115
44,-0.12694021462863
45,0.370679810448452
46,0.424159275281152
47,0.597632948938142
48,0.383636576460045
49,1.18753595609555
50,-0.179679780077248
51,1.15870339376922
52,0.69392116894539
53,0.0793911931006731
54,1.48294562673161
55,0.104197296526011
56,0.233864082594559
57,0.285411995143453
58,1.37950811014916
59,0.533658234851497
60,1.28313625028162
61,0.336424002830169
62,0.404491271083801
63,0.587584433637503
64,0.0122669743789042
65,0.367932593444638
66,-0.518419899373058
67,0.936407865525627
68,0.504364506140701
69,0.00617714240834318
70,0.663051583579189
71,0.726911579961137
72,-0.399733892045942
73,1.29909698903313
74,0.114229571119566
75,0.0114657151816654
76,0.873131449378341
77,-0.218984451110388
78,0.760573987212236
79,0.367542639805954
80,0.538223786052712
81,0.0978226041566372
82,0.849534944521377
83,-0.424434596802036
84,0.327246970354174
85,-0.439207981537253
86,0.291414796301767
87,0.415166050895004
88,0.438228043352674
89,-0.120397230351235
90,0.678797048561002
91,1.07683401132213
92,0.0668432186196624
93,0.889110641489358
94,-0.160163180507681
95,-0.202061393634876
96,0.974849544094524
97,-0.238205947303954
98,0.679059621145779
99,0.756675128116818
100,-0.192982289752073
101,0.354021518989957
102,0.463079232518335
103,0.272137424456753
104,1.0620269784368
105,0.268832434204086
106,2.31210840339338
107,1.15986886612011
108,1.60978632369918
109,0.697614340385923
110,1.10882472161705
111,0.48727533604554
112,0.594288344038418
113,0.569355903568907
114,0.373447486812365
115,1.0088909931815
116,-0.0870020532285944
117,0.744082266023418
118,-0.458202847696609
119,1.31555729023836
120,0.582803427057012
121,0.851380358648058
122,0.0243014066905948
123,0.0200985409915283
124,0.721198608372426
125,0.676756732680188
126,0.865498716434094
127,1.31943131230339
128,0.795776878115661
129,0.476735782048774
130,1.30025262921014
131,-0.0297616638802958
132,0.237993423000561
133,0.182260598401329
134,0.0663475124888741
135,-0.00496516276531748
136,0.498963753551521
137,-0.345036763275908
138,0.00732793140359525
139,0.306971325885098
140,-0.575559731909855
141,0.315639149089878
142,-0.0505753671903427
143,1.54589636224574
144,-0.0752656056036091
145,0.157187259738636
146,0.480011507907508
147,-0.212896227181868
148,0.599801449475974
149,-0.242950979793736
150,0.527935549326733
151,1.10115664669667
152,1.08005214125617
153,0.140517778644059
154,0.32251233248299
155,-0.206962041913517
156,1.31113953710617
157,0.74979047787786
158,0.266622832402237
159,0.14153943140581
160,0.473469489770557
161,0.138097168769698
162,0.033563579709746
163,0.445095335301372
164,0.676723877107765
165,0.40111898852574
166,-0.0859145774713705
167,-0.243874285347953
168,0.159352530766522
169,0.191050637534793
170,-0.71915243115132
171,0.927913643155743
172,0.645795908564477
173,-0.133952631955987
174,-0.734499060263949
175,-0.264737154084586
176,0.0834515399747642
177,-0.230474826463187
178,0.206289935616126
179,0.201467096353735
180,0.935208660784918
181,-0.594111408924739
182,0.46301142988632
183,-0.430969237471124
184,0.400323562517288
185,0.26294599912492
186,0.0475502338575855
187,0.910089680120795
188,-1.18787792658075
189,0.32540043803848
190,0.739733426798845
191,0.790872030298926
192,-0.596891144303894
193,0.111323752549839
194,-0.123140838099774
195,0.423886596581325
196,-0.0113620630550574
197,0.269771220429265
198,0.761941533319031
199,-0.323410827566159
200,-1.04527212538183
201,-0.914377787821202
202,1.4789884541879
203,0.504272968315886
204,-0.0899375155909779
205,-0.358493891418171
206,-0.459083732318239
207,0.192565208675525
208,-0.164368832453218
209,-1.20849119223689
210,-0.0647023325584572
211,-0.748118416728371
212,-0.84220918503801
213,-0.0979979238112134
214,-0.0971491384277672
215,-0.314542593668322
216,-0.0308245774955704
217,0.438588963320873
218,-0.0457033043778062
219,0.0536487030484814
220,-0.227444252149394
221,-0.530644301562837
222,-0.0384747655754045
223,-0.7106523843853
224,-0.383414762800724
225,-0.630869754549453
226,0.672512383966404
227,0.0672239114053662
228,0.527257868503164
229,0.246235492022801
230,-0.0811612858409563
231,-0.814247295280418
232,0.00103317516484949
233,-1.33848124022134
234,-0.0220939639152441
235,-0.0328465366444006
236,-1.38832052089181
237,0.229536991912168
238,0.0551094660323
239,-0.797260799601858
240,0.421667188895352
241,0.0891987587170354
242,-0.16353436891489
243,0.159814449107104
244,-1.07465440634822
245,0.455471978952523
246,0.630985801623716
247,-0.472714018228018
248,-0.514268249435004
249,-0.534306982071754
250,1.15953506951325
251,-0.592136984206471
252,0.10301382556243
253,-0.444694591966642
254,0.919074753958531
255,-0.459216882728986
256,-0.311997977505854
257,-0.451408492610651
258,0.565232397486189
259,-1.14638339957078
260,-0.446080021962667
261,0.0269133438158411
262,-0.221323581737713
263,0.251413281731417
264,-1.29057115681107
265,0.111147986070226
266,-0.429763335853507
267,-0.232949021172423
268,-0.822398014878855
269,-0.295147283715792
270,1.24265402955654
271,-0.486000336061028
272,-0.591046804863347
273,0.250700347148493
274,0.603168995171879
275,-0.76431835071408
276,0.694863141890066
277,-1.19377664556019
278,-0.0332343650263523
279,-0.865759620723586
280,-0.384350477612377
281,-0.769383782681122
282,-0.171067743635189
283,-0.292872066447926
284,-1.18740214822812
285,-0.483592696881271
286,0.193831084177992
287,-0.833307066299409
288,-1.22050786870623
289,-0.617310845127227
290,-0.0572368725216262
291,-0.546660079881896
292,0.142386076103508
293,-0.0589216396692152
294,-1.14441888099829
295,-0.510938398028255
296,-2.16587566506907
297,-0.74420523149128
298,0.49291931625187
299,-0.815168241939729
300,-1.02130739022468
301,-0.969335726153498
302,0.330160116642518
303,-0.450979982140954
304,-1.04762904801466
305,-0.917220942089558
306,0.0179723858460006
307,-1.46790555751612
308,-0.502034770144926
309,-0.702189386162749
310,0.63360185420258
311,-0.177895298702485
312,-0.101018042117907
313,0.38195636946788
314,1.1340608636985
315,-0.0118089689754121
316,-0.736899117593146
317,-0.585338885392567
318,0.568074191879323
319,-0.0333717654450229
320,-0.620427020241375
321,-0.660324800884952
322,-0.138548354198847
323,-0.207348295644722
324,-0.352412041781419
325,-0.580144426231196
326,-0.037920133975726
327,-0.826219347950235
328,-0.103609620480185
329,-0.288977416188085
330,0.866648697937689
331,-0.499852311314986
332,-0.61827926881365
333,-0.730284623102051
334,0.309931798371634
335,0.631956790017516
336,-0.253234267328712
337,-0.818790191892601
338,-0.322429833950884
339,0.0615325353163935
340,-0.683797049159618
341,-0.372528754555208
342,-1.01570373533736
343,-0.493593537492523
344,-1.26479789107052
345,-0.967225714687058
346,-0.796008742755701
