sample,t_value
1,-1.465855543241589
2,-0.8623669128876031
3,0.15848386968586822
4,-0.9521060465426509
5,-0.12792553725308015
6,-1.7837690200142031
7,-0.3237416446341419
8,-1.3676550667570826
9,-0.5863343012477217
10,-1.341225151920812
11,0.36973698660956866
12,-1.2478087146396037
13,-0.9046734850170113
14,-1.183875600608029
15,-0.7144969734069544
16,-0.46403154358871523
17,-0.336084397592597
18,-0.05612688343208971
19,-0.9505285964319541
20,-0.21012569887629318
21,-0.6272527984237366
22,0.3957923231729711
23,-1.0103785663906093
24,-0.4069574081691209
25,-0.16229619339214996
26,0.670853620523687
27,-0.16416459498736713
28,-0.058948173204782364
29,-0.5050596356311342
30,-0.6589570713238165
31,-0.44470869851206624
32,-0.3716871429236288
33,0.3319481742862186
34,-0.702937952856246
35,0.18954810903546937
36,-0.8315916410985323
37,-1.212128110220911
38,-1.8599866847227595
39,-0.3709603207282085
40,-0.03618843825679512
41,-1.808530912747305
42,0.24318103930737645
43,-0.47511790323842584
44,-0.3899745791734624
45,-0.6424983742404903
46,28.558948905985826
47,23.109744706558534
48,18.12548512373446
49,13.132050789183888
50,11.012383747682394
51,7.448223941937706
52,4.323333015661042
53,4.670111056566944
54,5.226255404188008
55,3.4708462203625654
56,1.546345723528875
57,1.5966798979731722
58,-0.015037731224936214
59,-0.47715368993548485
60,-0.03670525473642851
61,-0.6087079775106136
62,-1.1224309853093886
63,-1.353178688383706
64,-0.16496762036430335
65,-0.583597234632451
66,-1.077643384790909
67,-1.501103139765276
68,-0.9883484723813105
69,-0.7793877051060916
70,17.90785039018148
71,13.201431647701513
72,10.740669911343257
73,5.425036194924707
74,5.644975891553561
75,2.189343980768912
76,2.1150842130405807
77,0.9417717088628905
78,-0.2954614746100503
79,0.8510581526186233
80,-1.0925034855141975
81,-1.2817695227423935
82,-1.4837558070858372
83,-0.681878354493609
84,-0.9260137066775894
85,-1.1111451363925604
86,-1.3985804925292742
87,-0.8393904720919955
88,-1.1038048313907205
89,-2.2696536216617162
90,-0.6437311463917036
91,-2.6666042892031805
92,-1.7123376381920548
93,-2.1026612175663386
94,-1.107111318209681
95,-2.001435660279766
96,-2.0455334320046217
97,-2.2643470715004717
98,-2.102105319192939
99,-3.1860959642402373
100,-1.4194673369266944
101,-1.2561662382396015
102,-2.3095304586423646
103,-1.683902678027157
104,-1.5773465909725517
105,-1.0962637598411875
106,1.6436010876434806
107,1.4535807610446512
108,0.11845000257736844
109,-0.5224804012097685
110,-0.7874816565909595
111,-1.322684103467995
112,-0.7331059712904
113,-1.516832886858599
114,0.6953231700648328
115,-1.7272983493358434
116,-1.6732668456512767
117,-1.5859029342703872
118,-2.153884966721734
119,-1.277747306494418
120,-1.415295049923213
121,-1.9359279112413106
122,-5.1961126164919085
123,-2.7362919131928294
124,-3.08027894328749
125,-2.520269582377009
126,-3.7788490885936543
127,-1.485298298433547
128,-2.0582698562253223
129,-2.3458635002966575
130,0.509634573375171
131,0.31301325052186457
132,0.09199669911329077
133,0.02378310246239703
134,-2.723558119717734
135,-1.9981885664556351
136,-1.0082141017987305
