sample,t_value
0,-1.4476210694384186
1,-0.955060022745347
2,0.09324622227260378
3,-0.44974384133916867
4,-0.5372432548329789
5,-1.8380503544687017
6,-0.18777010070630495
7,-1.5622978873881277
8,-0.4709291916050875
9,-1.1642970019328696
10,0.20504070119494877
11,-1.1162354923021094
12,-0.989356168948078
13,-0.8172386225320272
14,-0.9374203749866916
15,-0.3147222817681919
16,-0.5378531676003876
17,0.3550695939478217
18,-0.7287465935901413
19,0.40019276530598213
20,-0.7639261215834652
21,-0.042568374046809736
22,-1.2467119045074018
23,-0.7605231473210833
24,-0.41168458504616434
25,0.42976426022646275
26,-0.573597035485155
27,-0.24500709096099807
28,-0.40167509262706147
29,-1.3540275708739293
30,-0.44695533508976143
31,-0.3379934990163407
32,-0.053190900717740616
33,-0.7753535617597425
34,-0.4083049845036075
35,-1.0558919234994755
36,-1.3178350859504568
37,-1.7213486769709698
38,-0.9632153661495186
39,-0.16847536974120408
40,-1.8052125760885152
41,0.223620518687847
42,-0.8029030056472387
43,0.11960454077240022
44,-0.952171075296035
45,33.146398383307954
46,26.78187141094727
47,21.068685391375535
48,13.915408392725823
49,11.840846522145267
50,8.499954733199292
51,5.420810439050226
52,3.8574142076126843
53,5.758119166743032
54,3.891254264661331
55,1.8337778887044405
56,1.7231263201931337
57,0.07501912703988015
58,-0.30783876957237793
59,-0.34888597211395467
60,-1.0099185957098893
61,-1.2487137763495804
62,-1.4251525813836758
63,-0.5995625113888096
64,-1.1432872070895774
65,-1.0335253582311952
66,-1.8442947079873635
67,-1.0401387081774318
68,-1.0434912473993336
69,20.745368974293594
70,15.931003392058791
71,11.43844539991064
72,6.337158516772418
73,6.340755060159789
74,2.350548194356361
75,1.9590626834312497
76,0.9495319696757676
77,-0.6555930426887334
78,0.19233384843349735
79,-1.3179662722710828
80,-1.4243125954236586
81,-2.0639560988266643
82,-1.6197719471208007
83,-1.6539959033349039
84,-1.9591198930828464
85,-1.6979997927501012
86,-1.345915695228333
87,-1.6837625268738103
88,-2.738110136712874
89,-1.0614688383084425
90,-2.7102567857141806
91,-2.3575076789169644
92,-2.1472327205829984
93,-0.8191998261877932
94,-2.217972701754469
95,-2.6577261650624204
96,-2.963134582605039
97,-3.0645729095282017
98,-2.867282016018826
99,-2.1910997943978954
100,-2.0745733731328664
101,-3.02298932677689
102,-2.1630937075289123
103,-2.5956658166772253
104,-1.5044889346223695
105,0.9100348158152308
106,0.889869020890018
107,-0.5326035091115734
108,-0.5648138722299487
109,-0.8007924738119694
110,-1.8251835742303004
111,-1.2685015049541604
112,-1.7570917925736493
113,0.395471660552269
114,-1.9248524314117792
115,-1.7463063880058414
116,-1.7877428188422453
117,-2.152353876335439
118,-2.2758878034471612
119,-1.856203966509995
120,-2.4700204581235146
121,-4.742903165013267
122,-3.6384677894747255
123,-3.7325448405956334
124,-3.2337404069387015
125,-3.8317718109977745
126,-2.136701049010672
127,-2.170169203724921
128,-2.1464834627217786
129,0.32307718619879716
130,0.41975261124402774
131,-0.2251175258581919
132,-0.9072180609989143
133,-2.798092745213185
134,-1.8420583361882836
135,-1.8211788171527044
136,-1.7022506359919294
137,-0.5574875120712814
138,-1.5999986729639049
139,-1.4729710052471807
140,-1.5608351157539029
141,-1.4349177795812205
142,-2.57609268700378
143,-1.6058216600859458
144,-1.6849719386120445
145,-1.8566730018893431
146,-2.5465120938163697
147,-2.1279512542836665
148,-1.9944018233573337
149,16.198404554775497
150,12.199816713068635
151,8.457053446464876
152,5.813904192663702
153,9.497190634627055
154,6.876489870741364
155,3.3147785088979203
156,2.430323701373233
157,0.8504949258664688
158,0.5838790713117278
159,-0.42271224627447473
160,-1.1065351357505133
161,-2.298547373940438
162,-3.491829594029292
163,-2.012220426434171
164,-2.9314661578998047
165,-3.027597137074362
166,-2.863768534956566
167,-3.3688434624006405
168,-2.9478672304503086
169,-2.812396326402011
170,-2.2120729998356383
171,-1.540010719278762
172,-2.0628649051783645
173,-2.526023764115735
174,-2.0161793156277077
175,-3.378991264937196
176,-1.865401809829936
177,-1.782982520476556
178,-1.8110038344824182
179,-2.299724415288902
180,-2.1636726762408016
181,-2.7713382544696388
182,-1.4911158725889906
183,-1.4758165021800267
184,-2.7754299208656246
185,-1.5756439471336872
186,-1.1352368395144523
187,-0.6779128253492638
188,-2.4249226484563917
189,-1.5856725396733982
190,-2.0972820495460667
191,-1.759682575967107
192,-2.507368522557584
193,-1.9677317308108315
194,-2.326733688994023
195,-2.432455805025156
196,-1.8986690140313227
197,10.491162485993245
198,9.694335754939434
199,6.817724985826043
200,5.295956581867715
201,8.590640393231169
