sample,D
1000,0.12100000000000002
1001,0.08399999999999996
1002,0.11399999999999999
1003,0.192
1004,0.21200000000000002
1005,0.14799999999999996
1006,0.22199999999999998
1007,0.14899999999999997
1008,0.15200000000000002
1009,0.09100000000000008
1010,0.184
1011,0.1499999999999999
1012,0.196
1013,0.17800000000000005
1014,0.13199999999999995
1015,0.07500000000000001
1016,0.13999999999999999
1017,0.09400000000000003
1018,0.17500000000000004
1019,0.198
1020,0.20700000000000002
1021,0.121
1022,0.21900000000000003
1023,0.10899999999999999
1024,0.132
1025,0.11399999999999993
1026,0.16699999999999993
1027,0.17000000000000004
1028,0.191
1029,0.16900000000000004
1030,0.135
1031,0.08099999999999996
1032,0.182
1033,0.121
1034,0.19499999999999995
1035,0.15599999999999997
1036,0.20400000000000001
1037,0.12199999999999994
1038,0.20400000000000001
1039,0.14500000000000002
1040,0.191
1041,0.09200000000000008
1042,0.23100000000000004
1043,0.123
1044,0.16400000000000003
1045,0.163
1046,0.124
1047,0.07300000000000001
1048,0.12500000000000003
1049,0.07
1050,0.128
1051,0.14799999999999996
1052,0.18
1053,0.13599999999999995
1054,0.194
1055,0.15399999999999997
1056,0.14300000000000002
1057,0.129
1058,0.18399999999999994
1059,0.1429999999999999
1060,0.22699999999999998
1061,0.125
1062,0.14599999999999996
1063,0.07700000000000001
1064,0.15099999999999997
1065,0.14200000000000002
1066,0.175
1067,0.15499999999999997
1068,0.19400000000000006
1069,0.11199999999999993
1070,0.23399999999999993
1071,0.11999999999999997
1072,0.14100000000000001
1073,0.09800000000000003
1074,0.15499999999999997
1075,0.138
1076,0.17500000000000004
1077,0.14599999999999996
1078,0.121
1079,0.09699999999999998
1080,0.17400000000000004
1081,0.10599999999999998
1082,0.235
1083,0.122
1084,0.16699999999999998
1085,0.10199999999999998
1086,0.18399999999999994
1087,0.137
1088,0.12999999999999998
1089,0.1080000000000001
1090,0.134
1091,0.09399999999999997
1092,0.127
1093,0.129
1094,0.154
1095,0.07599999999999998
1096,0.12599999999999997
1097,0.11400000000000002
1098,0.14200000000000007
1099,0.14
1100,0.18500000000000005
1101,0.131
1102,0.21099999999999997
1103,0.15200000000000008
1104,0.182
1105,0.134
1106,0.18899999999999995
1107,0.11099999999999999
1108,0.192
1109,0.14500000000000002
1110,0.10699999999999998
1111,0.07600000000000001
1112,0.10599999999999998
1113,0.128
1114,0.15700000000000003
1115,0.1489999999999999
1116,0.19399999999999995
1117,0.10499999999999998
1118,0.272
1119,0.128
1120,0.18300000000000005
1121,0.11699999999999999
1122,0.17600000000000005
1123,0.138
1124,0.14800000000000002
1125,0.14
1126,0.15199999999999997
1127,0.10300000000000004
1128,0.16599999999999998
1129,0.134
1130,0.202
1131,0.11199999999999999
1132,0.14100000000000001
1133,0.08300000000000002
1134,0.24100000000000005
1135,0.16799999999999998
1136,0.15200000000000002
1137,0.11400000000000002
1138,0.18299999999999994
