sample,t_value
0,-10.25671778232365
1,-10.772118921917532
2,-18.90874251751267
3,-22.773038904783924
4,-22.42803623934013
5,-6.818498249710994
6,-9.556785329437778
7,-5.449203656541359
8,-8.141717181668836
9,-17.208137174260106
10,-21.504667890573945
11,-24.87644849443612
12,-19.405470818425634
13,-1.066469825088769
14,-4.425941572589985
15,-5.012188902323988
16,-7.115903795347135
17,-19.86356197008742
18,-21.976328896323444
19,-24.348428523887076
20,-19.347958984360933
21,-5.878254291186224
22,-11.112331989198333
23,-3.6204696724801035
24,-6.032307887387314
25,-20.957525963683185
26,-21.12285935284636
27,-21.508169012808366
28,-15.028322834767287
29,339.7138821313802
30,396.210623008961
31,279.819620468409
32,167.66420521113943
33,130.1110743699529
34,80.2409621894432
35,40.973864209281345
36,15.422322081033782
37,53.96147009007982
38,23.59734465605436
39,17.141204434147372
40,6.401615808767101
41,-4.18232760224132
42,-10.484589296439506
43,-17.96223689711934
44,-19.308726306980095
45,-2.2597960317610566
46,-10.974346940317073
47,-10.213295915179971
48,-15.95161500926315
49,-17.13485931105528
50,-27.08518374658784
51,-30.99562748819685
52,-33.52061547396898
53,74.6294455892381
54,86.95972841250914
55,62.47744844610877
56,32.510074517688444
57,4.501625037450109
58,-4.681564838751268
59,-16.894721791498554
60,-17.012678615147895
61,-4.851407675417549
62,-11.109542702851298
63,-11.088610868301242
64,-11.417100489107227
65,-34.46859427301198
66,-24.242378045874098
67,-25.67595925130424
68,-21.750155266707253
69,-18.01105977501924
70,-16.782603992338327
71,-12.481854696062628
72,-12.74063630133686
73,-34.21761859213076
74,-24.359098280095843
75,-25.30310073718828
76,-20.016234891278344
77,-14.750670525197595
78,-14.124010813699156
79,-11.754089049768076
80,-11.48508823965951
81,-31.81105543128337
82,-22.023155422968475
83,-24.38774099282687
84,-21.163846981355448
85,-18.158145121232682
86,-15.620659955689904
87,-12.047512518421627
88,-11.824018865423676
89,4.194802170706885
90,-1.8513718502052423
91,-9.842392739029012
92,-9.641788402763549
93,0.3809158109313116
94,-4.837552098916925
95,-4.351684262894906
96,-7.690351383139635
97,-27.722834404841613
98,-24.444740787762164
99,-28.613958849709
100,-27.2008236047752
101,-12.60001183413008
102,-16.239661902293935
103,-11.845851813228965
104,-11.521377804533095
105,72.05791706093709
106,41.94961384891928
107,25.984969951307672
108,13.475554573901425
109,38.63860107561141
110,15.618202389050666
111,9.42299180285048
112,1.6087551682995194
113,27.499903317691146
114,11.212788820393529
115,-0.2807269665802506
116,-5.190566068551163
117,3.7173589764338026
118,-3.916752945027841
119,-2.9947399028352515
120,-6.031542698821198
121,-19.48791780326458
122,-18.035051987864765
123,-19.485480726527133
124,-16.625038952330687
125,-10.64527142449674
126,-11.58067488057611
127,-10.618258897530193
128,-11.529506488967673
129,-30.525976365984228
130,-22.466250145020684
131,-24.77510239475252
132,-22.169288003379187
133,99.56149095407591
134,61.642120134158866
135,50.705634451912346
136,28.7557504896673
137,55.57130017983539
138,32.80104158635285
139,15.416697778662048
140,4.343488697453205
141,133.88370864584252
142,158.85942190407627
143,118.37734214448129
144,79.94394638163503
145,51.188642530976416
146,48.83965380062818
147,23.782481707486745
148,4.9288968574761345
149,8.86988117349047
150,0.16177291767398422
151,-2.9959010030205477
152,-10.85637493453626
153,-33.596760721872755
154,-28.15228598384153
