sample,D
1,0.024600000000000066
2,0.008799999999999975
3,0.016800000000000037
4,0.013600000000000001
5,0.020999999999999908
6,0.017600000000000005
7,0.022199999999999998
8,0.013399999999999967
9,0.025000000000000022
10,0.0068000000000000005
11,0.02739999999999998
12,0.013600000000000001
13,0.022599999999999953
14,0.00979999999999992
15,0.012799999999999978
16,0.01699999999999996
17,0.01859999999999995
18,0.009199999999999986
19,0.003599999999999999
20,0.02859999999999996
21,0.009199999999999986
22,0.01040000000000002
23,0.009399999999999992
24,0.018600000000000005
25,0.010199999999999987
26,0.014399999999999968
27,0.017199999999999993
28,0.015
29,0.012599999999999945
30,0.010399999999999993
31,0.02180000000000004
32,0.020199999999999996
33,0.015199999999999991
34,0.0116
35,0.01880000000000004
36,0.010399999999999965
37,0.01419999999999999
38,0.01880000000000001
39,0.019199999999999995
40,0.016600000000000004
41,0.011199999999999988
42,0.013200000000000003
43,0.016400000000000026
44,0.018600000000000005
45,0.013999999999999999
46,0.013999999999999901
47,0.008599999999999997
48,0.02460000000000001
49,0.013000000000000012
50,0.009199999999999986
51,0.014800000000000035
52,0.01799999999999996
53,0.016600000000000004
54,0.013399999999999995
55,0.01739999999999997
56,0.01720000000000002
57,0.016399999999999998
58,0.00979999999999992
59,0.015200000000000019
60,0.009599999999999997
61,0.009999999999999981
62,0.007999999999999993
63,0.01959999999999995
64,0.017800000000000038
65,0.008400000000000074
66,0.008800000000000002
67,0.009599999999999997
68,0.01899999999999996
69,0.008000000000000007
70,0.011400000000000021
71,0.006599999999999995
72,0.012399999999999994
73,0.010599999999999998
74,0.007600000000000051
75,0.014400000000000024
76,0.015199999999999991
77,0.005600000000000049
78,0.013599999999999994
79,0.012800000000000006
80,0.013799999999999979
81,0.007399999999999997
82,0.0252
83,0.005800000000000027
84,0.01200000000000001
85,0.007200000000000095
86,0.00959999999999997
87,0.009600000000000001
88,0.010399999999999965
89,0.013799999999999979
90,0.007400000000000004
91,0.01539999999999997
92,0.013600000000000001
93,0.0116
94,0.010999999999999996
95,0.008400000000000019
96,0.008800000000000002
97,0.007599999999999999
98,0.011799999999999922
99,0.011199999999999988
100,0.006400000000000017
101,0.013399999999999967
102,0.00739999999999999
103,0.006000000000000005
104,0.012199999999999989
105,0.013200000000000045
106,0.017600000000000005
107,0.011199999999999988
108,0.0028000000000000247
109,0.007000000000000003
110,0.00660000000000005
111,0.007399999999999962
112,0.009199999999999986
113,0.014399999999999968
114,0.010399999999999965
115,0.019199999999999995
116,0.01679999999999998
117,0.014999999999999902
118,0.008000000000000007
119,0.014200000000000101
120,0.009800000000000031
121,0.016600000000000004
122,0.01539999999999997
123,0.012199999999999989
124,0.007399999999999962
125,0.008399999999999963
126,0.01940000000000003
127,0.012199999999999989
128,0.009399999999999964
129,0.01479999999999998
130,0.01419999999999999
131,0.009599999999999997
132,0.01739999999999997
133,0.010800000000000032
134,0.012799999999999923
135,0.018199999999999994
136,0.014800000000000035
137,0.01319999999999999
138,0.021199999999999997
139,0.020799999999999985
140,0.009399999999999964
141,0.018199999999999994
142,0.012600000000000056
143,0.0050000000000000044
144,0.018600000000000005
145,0.013799999999999923
146,0.012800000000000034
147,0.028799999999999992
148,0.021999999999999992
149,0.018600000000000005
150,0.019000000000000017
151,0.01539999999999997
152,0.011799999999999922
153,0.012399999999999967
154,0.022599999999999953
155,0.013800000000000007
156,0.020199999999999996
157,0.015800000000000036
158,0.022199999999999998
159,0.013800000000000034
160,0.007800000000000029
161,0.01940000000000003
162,0.011800000000000033
163,0.027800000000000047
164,0.009199999999999986
165,0.012199999999999989
166,0.006800000000000028
167,0.01660000000000006
168,0.009400000000000075
169,0.02460000000000001
170,0.01860000000000006
171,0.018399999999999972
172,0.013000000000000012
173,0.0126
174,0.00880000000000003
175,0.009399999999999964
176,0.024800000000000044
177,0.015599999999999947
178,0.02400000000000002
179,0.019799999999999984
180,0.020000000000000018
181,0.02260000000000001
182,0.010600000000000054
183,0.017800000000000038
184,0.015000000000000013
185,0.0252
186,0.02180000000000004
187,0.02019999999999994
188,0.02100000000000002
189,0.02560000000000001
190,0.010199999999999987
191,0.0232
192,0.011600000000000055
193,0.026599999999999957
194,0.013600000000000001
195,0.010800000000000032
196,0.018000000000000016
197,0.008599999999999997
198,0.016000000000000014
199,0.019000000000000017
200,0.01980000000000004
201,0.01200000000000001
202,0.02200000000000002
203,0.01079999999999992
204,0.025599999999999956
205,0.014000000000000012
206,0.012800000000000034
207,0.01940000000000003
208,0.023799999999999932
209,0.02300000000000002
210,0.018399999999999972
211,0.022600000000000064
212,0.012400000000000078
213,0.019199999999999995
214,0.019399999999999973
215,0.02460000000000001
216,0.015199999999999991
217,0.019600000000000006
218,0.008199999999999985
219,0.0126
220,0.01679999999999998
221,0.01440000000000008
222,0.020199999999999996
223,0.014000000000000012
224,0.02400000000000002
225,0.009800000000000003
226,0.021600000000000008
227,0.013800000000000034
228,0.013600000000000056
229,0.009800000000000031
230,0.011400000000000077
231,0.02839999999999998
232,0.020799999999999985
233,0.011400000000000021
234,0.009400000000000075
235,0.017199999999999993
236,0.009800000000000003
237,0.021199999999999997
238,0.009399999999999992
239,0.014399999999999968
240,0.015000000000000013
241,0.01720000000000005
242,0.026000000000000023
243,0.015800000000000036
244,0.02200000000000002
245,0.01079999999999992
246,0.02360000000000001
247,0.015000000000000013
248,0.026800000000000046
249,0.01100000000000001
250,0.01759999999999995
251,0.019400000000000084
252,0.020199999999999996
253,0.016199999999999992
254,0.016800000000000037
255,0.03140000000000004
256,0.01419999999999999
257,0.018199999999999994
258,0.01319999999999999
259,0.01880000000000004
260,0.014800000000000035
261,0.014999999999999958
262,0.017000000000000015
263,0.026800000000000046
264,0.014799999999999924
265,0.012199999999999989
266,0.010599999999999998
267,0.010399999999999965
268,0.022800000000000042
269,0.007800000000000001
270,0.020399999999999974
271,0.014800000000000035
272,0.02360000000000001
273,0.0126
274,0.023799999999999988
275,0.012400000000000078
276,0.017800000000000038
277,0.014600000000000002
278,0.009400000000000075
279,0.021399999999999975
280,0.031200000000000006
281,0.02020000000000005
282,0.006800000000000028
283,0.02180000000000004
284,0.011600000000000055
285,0.020600000000000063
286,0.009199999999999986
287,0.031200000000000006
288,0.015000000000000013
289,0.023399999999999976
290,0.025399999999999978
291,0.017600000000000005
292,0.02400000000000002
293,0.009199999999999986
294,0.021399999999999975
295,0.013000000000000012
296,0.027000000000000024
297,0.0068000000000000005
298,0.016199999999999992
299,0.013800000000000034
300,0.02260000000000001
301,0.017800000000000038
302,0.007600000000000051
303,0.01419999999999999
304,0.019199999999999995
305,0.01599999999999996
306,0.011200000000000015
307,0.018799999999999983
308,0.01319999999999999
309,0.00979999999999992
310,0.009200000000000097
311,0.017199999999999993
312,0.022800000000000042
313,0.01880000000000004
314,0.010999999999999982
315,0.00660000000000005
316,0.018400000000000027
317,0.012399999999999994
318,0.02779999999999999
319,0.009600000000000053
320,0.020999999999999908
321,0.01739999999999997
322,0.009400000000000075
323,0.013599999999999945
324,0.009199999999999986
325,0.013599999999999945
326,0.006800000000000028
327,0.027599999999999958
328,0.01880000000000004
329,0.012199999999999989
330,0.006599999999999939
331,0.025599999999999956
332,0.010399999999999965
333,0.02400000000000002
334,0.009600000000000053
335,0.014000000000000012
336,0.02260000000000001
337,0.005800000000000027
338,0.018600000000000005
339,0.008399999999999963
340,0.02300000000000002
341,0.009600000000000053
342,0.019399999999999973
343,0.006599999999999995
344,0.014800000000000035
345,0.006399999999999961
346,0.01079999999999992
347,0.010199999999999987
348,0.011400000000000021
349,0.010200000000000015
350,0.00539999999999996
351,0.020399999999999974
352,0.010800000000000032
353,0.012399999999999967
354,0.00839999999999999
355,0.019000000000000017
356,0.014000000000000012
357,0.006399999999999989
358,0.008199999999999985
359,0.013399999999999995
360,0.012200000000000003
361,0.015800000000000036
362,0.015199999999999991
363,0.008199999999999985
364,0.020199999999999996
365,0.006199999999999983
366,0.008199999999999985
367,0.0050000000000000044
368,0.013599999999999945
369,0.00880000000000003
370,0.025800000000000045
371,0.0041999999999999815
372,0.011399999999999993
373,0.006000000000000005
374,0.01440000000000008
375,0.014000000000000012
376,0.01759999999999995
377,0.0126
378,0.007199999999999998
379,0.014000000000000012
380,0.0126
381,0.005600000000000001
382,0.006199999999999997
383,0.017000000000000015
384,0.010000000000000009
385,0.008000000000000007
386,0.009200000000000041
387,0.009199999999999986
388,0.013399999999999967
389,0.015600000000000003
390,0.0119999999999999
391,0.010000000000000009
392,0.01200000000000001
393,0.014200000000000018
394,0.013000000000000012
395,0.007000000000000006
396,0.009599999999999997
397,0.007800000000000029
398,0.014599999999999946
399,0.009199999999999986
400,0.008399999999999963
401,0.008599999999999997
402,0.010200000000000098
403,0.011999999999999997
404,0.01200000000000001
405,0.00520000000000001
406,0.013599999999999945
407,0.009399999999999992
408,0.012200000000000044
409,0.008399999999999963
410,0.009399999999999964
411,0.01639999999999997
412,0.006800000000000028
413,0.0102
414,0.0040000000000000036
415,0.012600000000000056
416,0.008000000000000007
417,0.011800000000000005
418,0.007399999999999962
