sample,t_value
1,-9.768449917147182
2,-6.305591148904114
3,-8.326049809075831
4,-8.35351970619706
5,-7.828330995761469
6,-10.077060170459152
7,-8.730974969583258
8,-9.500501057184547
9,-9.941129398385325
10,-7.660118693861644
11,-7.5998458549618215
12,-8.014095592512236
13,-8.127460885405382
14,-6.479044387339842
15,-7.6946476906531895
16,-8.10022479736161
17,-9.152769775109336
18,-6.372593598752659
19,-8.040342472134295
20,-7.760646216781396
21,-8.591232614969393
22,-7.163542365978741
23,-9.126422492735509
24,-8.563984133120478
25,-8.791193526711085
26,-5.213124783566142
27,-7.386652134414798
28,-6.998668605765683
29,-8.36446858629579
30,138.7670480135425
31,140.93335170196613
32,133.07594297046936
33,124.84994283118068
34,117.54321050945308
35,93.14667344598236
36,61.77270031539755
37,38.89393840652797
38,32.76872849877705
39,12.453182098649675
40,4.81263230713872
41,-2.98585990405606
42,1.013310280116435
43,-7.072869598086537
44,-9.891387934260914
45,-16.348103038829613
46,-14.794724981845498
47,-19.151750843893847
48,-17.986406888546192
49,-21.53521970609535
50,-16.244296882370673
51,-18.67556064995362
52,-19.023761737921422
53,-21.5944335767525
54,-19.6606622220584
55,-20.035336729058958
56,-21.592957286978418
57,-22.48334190161969
58,-17.091563800534516
59,-20.342111973813314
60,-20.977477820698006
61,-21.816733818676894
62,-22.13244877021694
63,-21.62712948267963
64,-21.12541262681699
65,-21.32928331376868
66,-21.74751034723864
67,-20.193050055633865
68,-19.073782433122926
69,-20.995845591244482
70,-20.355450015779606
71,-20.069980909133907
72,-19.426183382108853
73,-19.46157082468112
74,-19.672155889256228
75,-18.768206324781968
76,-18.32028508289128
77,-18.98376922077686
78,-19.15685986639202
79,-18.325374353347303
80,-19.384282905105447
81,-18.021743923487737
82,-19.600051473820614
83,-18.174032773353193
84,-17.53570683084711
85,-17.16378553000695
86,-17.942315852045255
87,-17.129615701235704
88,-17.80139388224598
89,-17.840029362701006
90,-17.057139450582483
91,-17.38037761258961
92,-16.23670001780991
93,-17.145564445912886
94,-17.73891946232729
95,-17.871059260439534
96,-16.277450235925475
97,-16.89671964418637
98,-17.565788617714226
99,-16.509971810828567
100,-15.27959625303635
101,-17.283587565395617
102,-16.853995340558846
103,-15.93589924769194
104,-16.311566881532073
105,-15.740757280489488
106,-16.171196559156876
107,-15.799938982984866
108,-14.406912934339411
109,-15.120760505971036
110,-16.11514513478093
111,-14.033719706010483
112,-14.599997701893304
113,-15.556802282669894
114,-14.360640188778508
115,-14.61531377925245
116,-14.061760925022286
117,-13.796316606123879
118,-15.553491091298756
119,-14.970160077257649
120,-13.693520909491738
121,-14.629251234019668
122,-14.254104465250837
123,-13.609037238454693
124,-13.360790391035868
125,-13.437986925013023
126,-15.028844547269738
127,-13.937335073542801
128,-13.743046487529442
129,-13.232363313809993
130,-13.416535187389396
131,-13.683375928285102
132,-13.152812212649367
133,-12.685773375608656
134,-14.247534186952526
135,-12.946571669862422
136,-13.34925420503983
137,-13.895559739548764
138,-12.013340451537756
139,-12.088784757787977
140,-10.951420815274439
141,-13.202029286792648
142,-11.126782580096693
143,-11.934051005727113
144,-10.975123117977072
145,-12.519356595826856
146,-10.73196655347322
147,-10.384055580460673
148,-10.026367905767541
149,-11.235371674276255
150,-9.356601227216009
151,-9.210660805262332
152,-11.564709376390155
153,-10.829406268965801
154,-11.73062087824229
155,-10.059432880794228
156,-10.858566143703289
157,-11.037820056328322
158,-9.903876750172074
159,-9.70290908627186
160,-9.417105827876643
161,-10.944656344442082
162,-7.735918162611796
163,-9.786664931513451
164,-8.528582853537044
165,-9.967149224340748
166,-8.796889491432763
167,-9.750047278552678
168,-9.431178358648323
169,-11.06547977167343
170,-9.208632191338877
171,-9.375976062505284
172,-9.156157386900883
173,-8.763008146229085
174,-10.06644222503909
175,-9.83261967420448
176,-9.870647414041382
177,-8.757455828502417
178,-9.054618627912468
179,-7.860434770211735
180,-9.044967937633398
181,-7.638913424265035
182,-9.2057871714078
183,-8.94737255810446
184,-8.803232802170788
185,-9.127737232791143
186,-8.89967402498741
187,-9.402965353414595
188,-7.583941900738906
189,-8.508622028976353
190,-8.037974443118104
191,-8.093306904704955
192,-7.181687659152361
193,-7.4747959997813
194,-8.510197472284247
195,-7.779695139674131
196,-7.176681691698219
197,-8.387302795743379
198,-9.543942826391737
199,-7.889287548208854
200,-7.886921176052816
201,-8.332257092385237
202,-8.485601497893168
203,-7.021486222213744
204,-6.531198480888409
205,-7.983309039550877
206,-8.91647409772558
207,-7.952085360564214
208,-7.270282487697055
209,-8.747980709128576
210,-8.04100514361639
211,-7.089248748883499
212,-6.811990869965896
213,-7.0093317454170245
214,-6.466531994353984
215,-6.599521289094025
216,-7.153738595095623
217,-8.102375781716948
218,-4.738835562458787
219,-5.663387952693283
220,-6.092174866663317
221,-5.792832447331851
222,-5.801678649045909
223,-5.639024931484686
224,-7.203934015225686
225,-6.286459757105344
226,-5.524166725187834
227,-5.361080586405786
228,-6.198176309180351
229,-5.750513551490005
230,-6.659020333206824
231,-6.750092393063793
232,-5.991529605638744
233,-6.9414202870686745
234,-5.243679891717345
235,-6.451702808547462
236,-4.221031146465926
237,-6.196218811085326
238,-6.936611269056731
239,-6.8499856880947165
240,-5.48537044298832
241,-5.526015896445777
242,-6.202477217287356
243,-6.073016699604199
244,-6.222494309470777
245,-6.1315603339418825
246,-7.571091412339029
247,-6.507756811801559
248,-7.017736834745155
249,-5.094038635396874
250,-6.161854669798862
251,-4.7503779269756725
252,-5.749172099206193
253,-5.2829351117155765
254,-6.329740015280501
255,-6.558819161414714
256,-5.8890254271837215
257,-6.35996842986987
258,-4.58548445690558
259,-4.902655945371336
260,-4.924444922057378
261,-6.150092650734532
262,-4.688947841391543
263,-5.73701365118649
264,-5.660255990911817
265,-6.25625751769195
266,-3.7467649957349094
267,-4.218397646986595
268,-5.465077554335022
269,-4.932105757032702
270,-5.101908503680443
271,-4.343201054327759
272,-5.519155352330099
273,-4.62059503796297
274,-4.382301690933036
275,-3.823547069819042
276,-4.136334586861798
277,-4.46427942951747
278,-5.761004056267601
279,-4.5464562167363445
280,-4.906872754535828
281,-5.708651628203719
282,-2.9568999245495333
283,-5.665185331374557
284,-3.1352456694726354
285,-3.978190901834153
286,-3.0964081123739615
287,-4.447381429032315
288,-3.6144527398177733
289,-3.6019475251627546
290,-4.033217655291031
291,-2.686966195691017
